id,_description,_artist,_source,_material,_dimensions,_journal-id,_date-artwork,year,keywords,_link-dfkv,_iiif-link,_journal-name
ILLU_14318_315_0,,,,,,1302,,1932,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14318,https://gallica.bnf.fr/ark:/12148/bpt6k9796461x/canvas/f315,Cahiers d'art
ILLU_15060_19_0,,,,,,1488,,1925,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15060,https://gallica.bnf.fr/ark:/12148/bpt6k6120025t/canvas/f19,Le Bulletin de la vie artistique (1919-1926)
ILLU_14297_333_3,,,,,,1302,,1929,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14297,https://gallica.bnf.fr/ark:/12148/bpt6k9795472d/canvas/f333,Cahiers d'art
ILLU_14462_121_0,,,,,,1479,,1910,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14462,https://gallica.bnf.fr/ark:/12148/bpt6k5861471b/f121,L'Art et les artistes
ILLU_11374_397_2,,,,,,1336,,1926,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11374,https://digi.ub.uni-heidelberg.de/diglit/cicerone1926/413,Der Cicerone
ILLU_11425_326_1,,,,,,1336,,1927,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11425,https://digi.ub.uni-heidelberg.de/diglit/cicerone1927/348,Der Cicerone
ILLU_11449_150_0,,,,,,1336,,1930,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11449,https://digi.ub.uni-heidelberg.de/diglit/cicerone1930/176,Der Cicerone
ILLU_14952_60_3,,,,,,1473,,1921,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14952,https://gallica.bnf.fr/ark:/12148/bpt6k4226018c/f60,L'Amour de l'art
ILLU_12035_114_4,,,,,,1384,,1935,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12035,https://digi.ub.uni-heidelberg.de/diglit/wk1935/56,Die Weltkunst [bis 1930: Die Kunstauktion]
ILLU_13279_17_0,,,,,,1351,,1919,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13279,https://digi.ub.uni-heidelberg.de/diglit/dkd1919_1920/31,Deutsche Kunst und Dekoration
ILLU_12017_304_0,,,,,,1351,,1930,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12017,https://digi.ub.uni-heidelberg.de/diglit/dkd1929_1930/312,Deutsche Kunst und Dekoration
ILLU_10358_93_0,,,,,,1368,,1931,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10358,https://digi.ub.uni-heidelberg.de/diglit/kfa1931_1932/104,Die Kunst für Alle
ILLU_11459_320_0,,,,,,1336,,1909,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11459,https://digi.ub.uni-heidelberg.de/diglit/cicerone1909/336,Der Cicerone
ILLU_14254_192_0,,,,,,1302,,1934,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14254,https://gallica.bnf.fr/ark:/12148/bpt6k97953470/canvas/f192,Cahiers d'art
ILLU_10447_145_0,,,,,,1438,,1903,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10447,https://digi.ub.uni-heidelberg.de/diglit/kk1904/151,Kunst und Künstler
ILLU_14315_168_2,,,,,,1302,,1932,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14315,https://gallica.bnf.fr/ark:/12148/bpt6k9796461x/canvas/f168,Cahiers d'art
ILLU_12657_767_0,,,,,,1336,,1928,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12657,https://digi.ub.uni-heidelberg.de/diglit/cicerone1928/803,Der Cicerone
ILLU_14951_89_0,,,,,,1473,,1920,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14951,https://gallica.bnf.fr/ark:/12148/bpt6k4226017z/f89,L'Amour de l'art
ILLU_11550_261_0,,,,,,1438,,1925,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11550,https://digi.ub.uni-heidelberg.de/diglit/kk1925/276,Kunst und Künstler
ILLU_11481_396_0,,,,,,1438,,1922,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11481,https://digi.ub.uni-heidelberg.de/diglit/kk1922/413,Kunst und Künstler
ILLU_10713_293_0,,,,,,1368,,1890,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10713,https://digi.ub.uni-heidelberg.de/diglit/kfa1889_1890/377,Die Kunst für Alle
ILLU_13387_392_0,,,,,,1351,,1930,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13387,https://digi.ub.uni-heidelberg.de/diglit/dkd1929_1930/400,Deutsche Kunst und Dekoration
ILLU_11397_545_0,,,,,,1336,,1923,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11397,https://digi.ub.uni-heidelberg.de/diglit/cicerone1923/569,Der Cicerone
ILLU_13348_308_0,,,,,,1351,,1928,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13348,https://digi.ub.uni-heidelberg.de/diglit/dkd1928/318,Deutsche Kunst und Dekoration
ILLU_14256_204_1,,,,,,1302,,1934,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14256,https://gallica.bnf.fr/ark:/12148/bpt6k97953470/canvas/f204,Cahiers d'art
ILLU_11519_66_0,,,,,,1438,,1928,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11519,https://digi.ub.uni-heidelberg.de/diglit/kk1929/93,Kunst und Künstler
ILLU_12199_4703_2,,,,,,1384,,1931,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12199,https://digi.ub.uni-heidelberg.de/diglit/wk1931/449,Die Weltkunst [bis 1930: Die Kunstauktion]
ILLU_12441_295_0,,,,,,1351,,1931,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12441,https://digi.ub.uni-heidelberg.de/diglit/dkd1930_1931/299,Deutsche Kunst und Dekoration
ILLU_10866_552_1,,,,,,1430,,1899,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10866,https://digi.ub.uni-heidelberg.de/diglit/jugend1899_2/128,Jugend
ILLU_11444_46_0,,,,,,1336,,1930,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11444,https://digi.ub.uni-heidelberg.de/diglit/cicerone1930/72,Der Cicerone
ILLU_13407_224_0,,,,,,1351,,1932,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13407,https://digi.ub.uni-heidelberg.de/diglit/dkd1932/234,Deutsche Kunst und Dekoration
ILLU_13339_110_0,,,,,,1351,,1927,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13339,https://digi.ub.uni-heidelberg.de/diglit/dkd1927_1928/120,Deutsche Kunst und Dekoration
ILLU_11570_342_0,,,,,,1438,,1930,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11570,https://digi.ub.uni-heidelberg.de/diglit/kk1930/366,Kunst und Künstler
ILLU_13401_206_0,,,,,,1351,,1932,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13401,https://digi.ub.uni-heidelberg.de/diglit/dkd1931_1932/214,Deutsche Kunst und Dekoration
ILLU_13258_252_0,,,,,,1351,,1904,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13258,https://digi.ub.uni-heidelberg.de/diglit/dkd1903_1904/263,Deutsche Kunst und Dekoration
ILLU_11361_1093_1,,,,,,1336,,1925,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11361,https://digi.ub.uni-heidelberg.de/diglit/cicerone1925/1125,Der Cicerone
ILLU_10392_185_0,,,,,,1368,,1895,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10392,https://digi.ub.uni-heidelberg.de/diglit/kfa1894_1895/236,Die Kunst für Alle
ILLU_11458_227_0,,,,,,1368,,1931,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11458,https://digi.ub.uni-heidelberg.de/diglit/kfa1930_1931/242,Die Kunst für Alle
ILLU_15687_38_0,,,,,,1479,,1911,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15687,https://gallica.bnf.fr/ark:/12148/bpt6k6100854r/f38,L'Art et les artistes
ILLU_11375_523_1,,,,,,1336,,1926,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11375,https://digi.ub.uni-heidelberg.de/diglit/cicerone1926/543,Der Cicerone
ILLU_14982_417_3,,,,,,1473,,1927,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14982,https://gallica.bnf.fr/ark:/12148/bpt6k42262130/canvas/f417,L'Amour de l'art
ILLU_13077_370_1,,,,,,1351,,1912,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13077,https://digi.ub.uni-heidelberg.de/diglit/dkd1912/385,Deutsche Kunst und Dekoration
ILLU_10620_617_0,,,,,,1439,,1888,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10620,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1888/315,Kunstchronik
ILLU_13084_318_0,,,,,,1351,,1913,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13084,https://digi.ub.uni-heidelberg.de/diglit/dkd1913/332,Deutsche Kunst und Dekoration
ILLU_15983_410_1,,,,,,1302,,1927,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15983,https://gallica.bnf.fr/ark:/12148/bpt6k97952378/canvas/f410,Cahiers d'art
ILLU_14450_147_2,,,,,,1479,,1908,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14450,https://gallica.bnf.fr/ark:/12148/bpt6k6111456s/f147,L'Art et les artistes
ILLU_11536_444_0,,,,,,1438,,1929,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11536,https://digi.ub.uni-heidelberg.de/diglit/kk1929/473,Kunst und Künstler
ILLU_10555_208_0,,,,,,1368,,1910,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10555,https://digi.ub.uni-heidelberg.de/diglit/kfa1909_1910/230,Die Kunst für Alle
ILLU_15316_529_1,,,,,,1476,,1884,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15316,https://gallica.bnf.fr/ark:/12148/bpt6k891986w/f529,L'Art
ILLU_11472_106_0,,,,,,1438,,1920,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11472,https://digi.ub.uni-heidelberg.de/diglit/kk1921/118,Kunst und Künstler
ILLU_14275_402_0,,,,,,1389,,1929,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14275,https://gallica.bnf.fr/ark:/12148/bpt6k32951f/canvas/f402,Documents
ILLU_11394_218_1,,,,,,1336,,1923,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11394,https://digi.ub.uni-heidelberg.de/diglit/cicerone1923/242,Der Cicerone
ILLU_11399_612_1,,,,,,1336,,1923,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11399,https://digi.ub.uni-heidelberg.de/diglit/cicerone1923/636,Der Cicerone
ILLU_10970_89_0,,,,,,1368,,1928,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10970,https://digi.ub.uni-heidelberg.de/diglit/kfa1928_1929/102,Die Kunst für Alle
ILLU_15300_373_0,,,,,,1476,,1879,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15300,https://gallica.bnf.fr/ark:/12148/bpt6k1055744p/f373,L'Art
ILLU_12639_722_0,,,,,,1336,,1922,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/12639,https://digi.ub.uni-heidelberg.de/diglit/cicerone1922/744,Der Cicerone
ILLU_10457_215_0,,,,,,1438,,1906,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10457,https://digi.ub.uni-heidelberg.de/diglit/kk1906/222,Kunst und Künstler
ILLU_13322_279_0,,,,,,1351,,1926,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13322,https://digi.ub.uni-heidelberg.de/diglit/dkd1926/293,Deutsche Kunst und Dekoration
ILLU_10754_262_0,,,,,,1438,,1907,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10754,https://digi.ub.uni-heidelberg.de/diglit/kk1907/281,Kunst und Künstler
ILLU_13340_162_3,,,,,,1351,,1927,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13340,https://digi.ub.uni-heidelberg.de/diglit/dkd1927_1928/172,Deutsche Kunst und Dekoration
ILLU_10789_572_0,,,,,,1438,,1910,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10789,https://digi.ub.uni-heidelberg.de/diglit/kk1910/584,Kunst und Künstler
ILLU_13383_207_1,,,,,,1351,,1929,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13383,https://digi.ub.uni-heidelberg.de/diglit/dkd1929_1930/217,Deutsche Kunst und Dekoration
ILLU_16301_159_0,,,,,,1302,,1949,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/16301,https://gallica.bnf.fr/ark:/12148/bpt6k4226334h/canvas/f159,Cahiers d'art
ILLU_11883_54_0,,,,,,1368,,1926,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11883,https://digi.ub.uni-heidelberg.de/diglit/kfa1926_1927/65,Die Kunst für Alle
ILLU_11381_127_0,,,,,,1336,,1928,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/11381,https://digi.ub.uni-heidelberg.de/diglit/cicerone1928/157,Der Cicerone
ILLU_13259_558_0,,,,,,1351,,1904,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13259,https://digi.ub.uni-heidelberg.de/diglit/dkd1904/207,Deutsche Kunst und Dekoration
ILLU_14983_453_0,,,,,,1473,,1927,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/14983,https://gallica.bnf.fr/ark:/12148/bpt6k42262130/canvas/f453,L'Amour de l'art
ILLU_15504_6_1,,,,,,1504,,1892,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15504,https://gallica.bnf.fr/ark:/12148/bpt6k62231594/canvas/f6,Le Monde illustré
ILLU_15684_245_1,,,,,,1479,,1912,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15684,https://gallica.bnf.fr/ark:/12148/bpt6k6100847m/f245,L'Art et les artistes
ILLU_15504_6_0,,,,,,1504,,1892,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15504,https://gallica.bnf.fr/ark:/12148/bpt6k62231594/canvas/f6,Le Monde illustré
ILLU_15684_245_0,,,,,,1479,,1912,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/15684,https://gallica.bnf.fr/ark:/12148/bpt6k6100847m/f245,L'Art et les artistes
ILLU_13272_157_0,,,,,,1351,,1914,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13272,https://digi.ub.uni-heidelberg.de/diglit/dkd1914/165,Deutsche Kunst und Dekoration
ILLU_10534_65_0,,,,,,1368,,1888,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/10534,https://digi.ub.uni-heidelberg.de/diglit/kfa1888_1889/91,Die Kunst für Alle
ILLU_13068_110_0,,,,,,1351,,1911,Reproduction,https://dfkv.dfkg.org/ng/index.html#/records/13068,https://digi.ub.uni-heidelberg.de/diglit/dkd1911_1912/124,Deutsche Kunst und Dekoration
