id,title,author,link,technique,dimensions,date
ILLU_14978_329_1,Arab Fantasia,Eugène Delacroix,https://commons.wikimedia.org/wiki/File:Fantasia_arabe.png,Color on canvas , 60.5 x 74.5cm,
ILLU_14978_330_0,The Wave,Gustave Courbet,https://commons.wikimedia.org/wiki/File:Gustave_Courbet_-_The_Wave_-_WGA5517.jpg,Oil on canvas , 63 x 92cm , c. 1869
ILLU_14978_332_2,After the Luncheon,Pierre-Auguste Renoir,https://commons.wikimedia.org/wiki/File:Auguste_Renoir_-_After_the_Luncheon_-_Google_Art_Project.jpg,Oil on canvas , 81.3 x 100.5cm , 1879
ILLU_14985_310_1,Painting of&nbsp;a tennis court&nbsp;Castle&nbsp;Guernon&nbsp;Ranville,Édouard Vuillard,,,,1907
ILLU_15047_24_0,Réunion dans un parc au temps des Valois,Adolphe Monticelli,https://parismuseescollections.paris.fr/node/227064,"Peinture à l'huile, Toile (matériau) ", 152 x 251cm , 1874
ILLU_15065_15_0,The Artist's Mother,Georges Seurat,,Crayon on paper ,, 1883
ILLU_15179_3_0,Venus with an Organist and Cupid,Titian,https://commons.wikimedia.org/wiki/File:Titian_-_Venus_with_Organist_and_Cupid_-_WGA22896.jpg,Oil on canvas , 150.2 x 218.2cm , 1555
ILLU_15213_546_0,Bathing boys,Max Liebermann,,Oil on canvas , 113 x 152cm , 1900
ILLU_15318_178_2,"Death and the Miser, from The Dance of Death",Hans Holbein le Jeune,,Woodcut on paper ,, 1523
ILLU_15357_129_0,Self-Portrait,Albrecht Dürer,"https://en.wikipedia.org/wiki/Self-Portrait_(D%C3%BCrer,_Munich)",Oil on lime , 67.1 x 48.9cm , 1500
ILLU_15432_172_1,Croquet,Édouard Manet,,Oil on canvas , 72.5 x 106cm , 1873
ILLU_15680_62_0,The Artist's Family,Hans Holbein the Younger,"https://commons.wikimedia.org/wiki/File:The_Artist's_Family,_by_Hans_Holbein_the_Younger.jpg",,,c. 1528
ILLU_15691_118_1,Death and the Abbott,Hans Holbein le Jeune,,Woodcut on paper ,, 1538
ILLU_15720_407_0,Preparation for the Funeral,Paul Cézanne,,Oil on canvas , 49 x 80cm , 1869
ILLU_15860_1_1,Nemesis (The Great Fortune),Albrecht Dürer,https://art.nelson-atkins.org/objects/16247/nemesis-the-great-fortune,"Engraving, ii/ii ", 13 x 8.9in , 1501-1502
ILLU_15980_405_0,Portrait of Daniel-Henry Kahnweiler,Pablo Picasso,,Oil on canvas , 100.5 x 73cm , 1910
ILLU_15987_450_0,La Femme au Violon,Pablo Picasso,,,,1911
ILLU_16027_424_0,Juno,Rembrandt,https://commons.wikimedia.org/wiki/File:Rembrandt_61035.jpg,Oil on canvas , 127 x 107.5cm , c. 1662-1665
ILLU_16297_130_0,Air clair,Wassily Kandinsky,https://commons.wikimedia.org/wiki/File:Kandinsky_-_Helle_Luft%2C_1901.jpg?uselang=fr,Huile et tempera sur toile , 34 x 52.3cm , 1901
ILLU_16297_133_0,Park of St. Cloud with horseman,Vassily Kandinsky,,Oil on canvas ,, 1906
ILLU_16299_337_3,Diver&nbsp;on a yellow background,Fernand Léger,,,,
ILLU_10332_137_0,"The Rest, portrait of Berthe Morisot",Édouard Manet,,Oil on canvas , 148 x 111cm , 1870
ILLU_10347_335_0,Le Café-concert aux ambassadeurs,Edgar Degas,https://commons.wikimedia.org/wiki/File:Edgar_Germain_Hilaire_Degas_038.jpg,Pastell auf monotypie , 37 x 27cm , 1876-1877
ILLU_10365_18_0,The Green Dress,Henri Matisse,,,,1919
ILLU_10366_47_0,The Bathers,Gustave Courbet,https://commons.wikimedia.org/wiki/File:Les_Baigneuses-Courbet.jpg,Oil on canvas , 227 x 193cm , c. 1853
ILLU_10394_356_0,"La barricade, rue de la Mortellerie, juin 1848",Ernest Meissonier,https://commons.wikimedia.org/wiki/File:Meissonier_Barricade.jpg,Huile sur toile , 0.29 x 0.22m , Salon de 1850 - 1851
ILLU_10397_155_0,Portrait de M. et Mme Auguste Manet,Édouard Manet,https://fr.wikipedia.org/wiki/Portrait_de_M._et_Mme_Auguste_Manet,Huile sur toile , 111.5 x 93cm , 1860
ILLU_10398_339_0,"Étude de deux tigres, dit aussi Jeune tigre jouant avec sa mère",Eugène Delacroix,https://donate.louvre.fr/particuliers/~mon-don,,1.3 x 1.95m , Salon de 1831
ILLU_10446_104_0,"Oannès: I, the first consciousness of chaos, arose from the abyss that I might harden matter, and give law unto forms (plate 14)",Odilon Redon,,Lithography on paper ,, 1896
ILLU_10448_187_0,Le Printemps,Jean-François Millet,https://commons.wikimedia.org/wiki/File:Jean-Fran%C3%A7ois_Millet_%28II%29_-_Spring_-_WGA15693.jpg,Huile sur toile , 86 x 111cm , c. 1868
ILLU_10462_29_0,Die alte Pariserin,Wilhelm Leibl,,,,1870
ILLU_10466_477_0,Self-Portrait with Palette,Paul Cézanne,,Oil on canvas , 92 x 73cm , 1890
ILLU_10466_524_0,The Fishermen (Fantastic Scene),Paul Cézanne,https://www.metmuseum.org/art/collection/search/438136,Oil on canvas , 55.2 x 81.9cm , c. 1875
ILLU_10471_495_0,Madame de La Poupliniere,Quentin de La Tour,,Pastel,,
ILLU_10471_498_0,Mademoiselle Camargo,Quentin de La Tour,,Pastel,,
ILLU_10479_239_0,Portrait de M. et Mme Auguste Manet,Édouard Manet,https://fr.wikipedia.org/wiki/Portrait_de_M._et_Mme_Auguste_Manet,Huile sur toile , 111.5 x 93cm , 1860
ILLU_10487_103_0,Tahitian women under the palms,Paul Gauguin,,Oil on canvas ,, 1892
ILLU_10490_646_0,The Lute Player,Orazio Gentileschi,https://www.nga.gov/collection/art-object-page.46434.html,Oil on canvas , 143.5 x 129cm , c. 1612/1620
ILLU_10556_268_0,Lady Sealing a Letter,Jean Siméon Chardin,,Oil on canvas , 146 x 147cm , 1732
ILLU_10649_233_0,The Sea at Amsterdam,Claude Monet,,,,1874
ILLU_10670_176_0,"Apple Trees in Flower, Spring Morning (Pommiers en Fleurs Louveciennes)",Alfred Sisley,,Oil on canvas , 50 x 73cm , 1873
ILLU_10670_189_0,The Road from Versailles to Saint-Germain,Alfred Sisley,https://www.getty.edu/art/collection/objects/127289/alfred-sisley-the-road-from-versailles-to-saint-germain-english-1875/,Oil on canvas , 51.1 x 65.1cm , 1875
ILLU_10670_193_0,The Plain of Auvers,Vincent van Gogh,https://sammlung.belvedere.at/objects/9/die-ebene-von-auvers,Oil on canvas , 50 x 101cm , 1890
ILLU_10670_197_0,Interior,Édouard Vuillard,,Oil on cardboard , 51 x 67cm , 1902
ILLU_10672_149_0,Le Boulevard Des Capucines,Claude Monet,http://www.arts-museum.ru/,Oil on canvas , 61 x 80cm , 1873
ILLU_10708_140_0,Marguerite in the Church with the Evil Spirits,Eugène Delacroix,,Lithography ,, 1828
ILLU_10719_133_1,View of Vétheuil,Claude Monet,https://commons.wikimedia.org/wiki/File:Monet_Ansicht_von_Vetheuil.jpg,Oil on canvas , 60 x 100cm , 1880
ILLU_10737_6_0,Madame Granger,Jean-Pierre Granger,https://donate.louvre.fr/particuliers/~mon-don,,0.65 x 0.56m,
ILLU_10791_544_0,Repas de paysans,Le Nain,,Huile sur toile , 0.97 x 1.22m , 1642
ILLU_10881_197_0,Place de la Concorde,Edgar Degas,,Oil on canvas , 78.4 x 117.5cm , 1875
ILLU_10947_533_0,The lecture by emile verhaeren,Théo van Rysselberghe,https://en.wikipedia.org/wiki/The_Lecture_of_Emile_Verhaeren,Oil on canvas , 181 x 241cm , 1903
ILLU_10955_38_0,Oarsmen at Chatou,Auguste Renoir,https://www.nga.gov/collection/art-object-page.39759.html,Oil on canvas , 81.2 x 100.2cm , 1879
ILLU_10962_312_0,The Old Musician,Edouard Manet,https://www.nga.gov/collection/art-object-page.46637.html,Oil on canvas , 187.4 x 248.2cm , 1862
ILLU_10966_140_0,Tulips in a Vase,Paul Cézanne,,Oil on canvas , 72.5 x 42cm , 1892
ILLU_10976_212_0,Self-Portrait,Vincent van Gogh,,Oil on canvas ,, 1887
ILLU_10988_471_0,Lovers,Pierre-Auguste Renoir,https://commons.wikimedia.org/wiki/File:Auguste_Renoir_-_Lovers_-_Google_Art_Project.jpg,,,1875
ILLU_11285_98_0,La Chambre de Van Gogh à Arles,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Vincent_van_Gogh_-_Van_Gogh's_Bedroom_in_Arles_-_Google_Art_Project.jpg,Huile sur toile , 570 x 740cm , 1889
ILLU_11290_138_0,The Railway,Edouard Manet,https://www.nga.gov/collection/art-object-page.43624.html,Oil on canvas , 93.3 x 111.5cm , 1873
ILLU_11305_393_0,L'Estaque. View through the Trees,Paul Cézanne,,Oil on canvas , 44.7 x 53.4cm , 1879
ILLU_11305_395_0,Avenue at Chantilly,Paul Cézanne,https://www.nationalgallery.org.uk/paintings/paul-cezanne-avenue-at-chantilly,Oil on canvas , 82 x 66cm , 1888
ILLU_11309_98_0,Nature morte : fruits sur une table,Édouard Manet,https://commons.wikimedia.org/wiki/File:%C3%89douard_Manet_-_Fruits_sur_une_table.jpg?uselang=fr,Huile sur toile , 45 x 73.5cm , 1864
ILLU_11340_626_2,L'Arlésienne,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Van_Gogh_-_L%27_Arl%C3%A9sienne_-_Madame_Ginoux_mit_Hnadschuhen_und_Schirm.jpeg?uselang=fr,Huile sur toile , 93 x 74cm , 1888
ILLU_11340_644_2,Landscape with Alphonse Daudet's Windmill,Vincent van Gogh,,Ink on paper ,, 1888
ILLU_11363_120_1,Queen Isabella,Pablo Picasso,,Oil on canvas ,, 1908
ILLU_11363_22_1,"Bathing on the Seine (""La Grenouillere"")",Auguste Renoir,http://www.arts-museum.ru/,Oil on canvas , 59 x 80cm , 1869
ILLU_11367_186_1,Self Portrait from L'ile Saint Louis,Henri Rousseau,,Oil on canvas , 113 x 146cm , 1890
ILLU_11374_400_1,Still life with the mandolin,Pablo Picasso,,Oil on canvas , 97 x 130cm , 1924
ILLU_11383_146_0,Dressing the Dead Girl (Dressing the Bride),Gustave Courbet,,Oil on canvas ,, 1855
ILLU_11390_729_1,The Vengeance of Hop-Frog,James Ensor,https://art.nelson-atkins.org/objects/19595/the-vengeance-of-hopfrog,Hand-colored etching , 35.1 x 24.8cm , 1898
ILLU_11395_467_0,Young man with cap,Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Van_Gogh_-_Junger_Mann_mit_M%C3%BCtze.jpeg,Oil on canvas , 47.5 x 39cm , 1888
ILLU_11407_302_0,Wildflowers in a Long Neck Vase,Odilon Redon,,Oil on canvas , 65.4 x 50.5cm , c. 1912
ILLU_11412_1017_2,Four Girls in Åsgårdstrand,Edvard Munch,https://commons.wikimedia.org/wiki/File:Edvard_Munch_-_Four_Girls_in_%C3%85sg%C3%A5rdstrand_-_Google_Art_Project.jpg,Oil on canvas , 87 x 111cm , 1903
ILLU_11420_153_0,Roses and Jasmine in a Delft Vase,Auguste Renoir,,Oil on canvas ,, 1881
ILLU_11426_375_0,Les Joueurs de Cartes,Paul Cézanne,https://commons.wikimedia.org/wiki/File:Card_Players-Paul_Cezanne.jpg,Huile sur toile ,, 1894
ILLU_11432_231_1,Valley of the Lot at Vers,André Derain,,,,1912
ILLU_11438_543_0,Marc Trapadoux is Examining the Book of Prints,Gustave Courbet,,,41 x 32cm , 1848
ILLU_11438_543_1,Autoportrait dit Courbet au chien noir,Gustave Courbet,https://parismuseescollections.paris.fr/node/227075,Peinture à l'huile , 46.5 x 55.5cm , 1842-1844
ILLU_11438_546_0,Bouquet of flowers,Gustave Courbet,,Oil on canvas,,
ILLU_11462_204_0,Life,Pablo Picasso,,Oil on canvas , 196.5 x 128.5cm , 1903
ILLU_11462_206_0,Kallan,Pablo Picasso,,,,1923
ILLU_11463_111_0,The Toll House,Henri Rousseau,,Oil on canvas , 32.8 x 40.6cm , 1890
ILLU_11463_112_0,Portrait of a Woman,Henri Rousseau,,Oil on canvas , 150 x 160cm , 1895
ILLU_11484_205_0,Landscape,Jean-Baptiste Camille Corot,,Oil on canvas , 38.5 x 56cm , 1860
ILLU_11501_227_0,"Portrait of Madame Aymon, La belle Zélie",Jean-Auguste-Dominique Ingres,,Oil on canvas ,, 1806
ILLU_11501_231_0,Portrait of Delphine Ramel,Jean-Auguste-Dominique Ingres,https://en.wikipedia.org/wiki/Portrait_of_Madame_Ingres,Huile sur toile , 53 x 65cm , 1859
ILLU_11502_291_0,St. Dorothy with the Basket of Flowers,Matthias Grünewald,,Chalk on paper , 35.8 x 25.6cm , 1520
ILLU_11511_168_0,Boaters at Argenteuil,Claude Monet,,,,1874
ILLU_11512_213_0,Four Bathers,Paul Cézanne,,Oil on canvas , 35 x 39.5cm , 1880
ILLU_11514_244_0,Victoria Dubourg,Edgar Degas,https://commons.wikimedia.org/wiki/File:Edgar_Degas_-_Victoria_Dubourg_-_Google_Art_Project.jpg,Oil on canvas , 813 x 648mm , 1868-1869
ILLU_11514_246_0,Portrait of Mlle. Hortense Valpinçon,Edgar Degas,https://collections.artsmia.org/art/774,Oil on mattress ticking , 29.8 x 44.8in , c. 1871
ILLU_11524_154_0,The Red Couch,Henri Matisse,,,,1920
ILLU_11535_427_0,Cephalus and Aurora,Nicolas Poussin,https://www.nationalgallery.org.uk/paintings/nicolas-poussin-cephalus-and-aurora,Oil on canvas , 96.9 x 131.3cm , c. 1630
ILLU_11536_441_0,Bal du moulin de la Galette,Pierre-Auguste Renoir,https://en.wikipedia.org/wiki/Bal_du_moulin_de_la_Galette,Huile sur toile ,, 1876
ILLU_11536_443_0,Odalisque in Red Culottes,Henri Matisse,,Oil on canvas , 67 x 84cm , 1921
ILLU_11543_180_0,Berthe Morisot au bouquet de violettes,Édouard Manet,https://fr.wikipedia.org/wiki/Berthe_Morisot_au_bouquet_de_violettes,Huile sur toile , 550 x 400mm , 1872
ILLU_11562_167_0,"Woman with Hat, Head",Vincent van Gogh,,"Chalk, ink, paper ",, 1882
ILLU_11567_249_0,"Portrait of Marie Cezanne, the Artist's Sister",Paul Cézanne,,Oil on canvas ,, 1867
ILLU_11572_358_0,Portrait of Margherita,Amedeo Modigliani,https://commons.wikimedia.org/wiki/File:Amedeo_Modigliani_031.jpg,Oil on canvas , 73 x 50cm , 1916
ILLU_11572_359_0,Flower vendor,Amedeo Modigliani,,Oil on canvas , 116.5 x 93.3cm , 1919
ILLU_11572_362_0,Doctor Devaraigne,Amedeo Modigliani,,Oil on canvas , 55 x 46cm , 1917
ILLU_11573_403_0,Project for Portraits in a Frieze - Three Women,Edgar Degas,,,,1879
ILLU_11577_58_0,Music in the Tuileries Gardens,Edouard Manet,https://www.nationalgallery.org.uk/paintings/edouard-manet-music-in-the-tuileries-gardens,Oil on canvas , 76.2 x 118.1cm , 1862
ILLU_11579_131_0,Le Lit,Henri de Toulouse-Lautrec,https://fr.wikipedia.org/wiki/Le_Lit_(Toulouse-Lautrec),Huile sur carton , 54 x 70.5cm , 1893
ILLU_11584_214_0,Oysters,Édouard Manet,https://commons.wikimedia.org/wiki/File:%C3%89douard_Manet_-_Oysters.jpg,Oil on canvas , 39.2 x 46.8cm , 1862
ILLU_11592_59_0,La Vieille Route à Auvers-sur-Oise,Paul Cézanne,https://commons.wikimedia.org/wiki/File:La_Vieille_Route_%C3%A0_Auvers-sur-Oise%2C_par_Paul_C%C3%A9zanne%2C_FWN_69.jpg?uselang=fr,Huile sur toile , 46 x 55.5cm , 1872 and 1873
ILLU_11881_439_0,Diego Martelli (1839 - 1896),Edgar Degas,,Oil on canvas , 110.4 x 99.8cm , 1879
ILLU_11892_30317_1,Seashore with a Fisherman,Caspar David Friedrich,https://sammlung.belvedere.at/objects/2496/meeresstrand-mit-fischer,Oil on canvas , 33.5 x 51cm , c. 1807
ILLU_11996_1612_1,Chestnut Trees at Jas de Bouffan,Paul Cézanne,https://collections.artsmia.org/art/802,Oil on canvas , 28 x 35.5in , c. 1885-1886
ILLU_11999_126_1,Gentleman of the Trivulzio Family,Bernardino dei Conti,https://www.dia.org/art/collection/object/gentleman-trivulzio-family-41245,Oil on wood panel , 42.9 x 29.1 x 0.7in , 1450 and 1528
ILLU_12182_210_2,Les joueurs de Rugby,André Lhote,,,,
ILLU_12196_2406_0,The Plumed Hat,Henri Matisse,https://www.nga.gov/collection/art-object-page.46643.html,Oil on canvas , 47.7 x 38.1cm , 1919
ILLU_12197_3804_0,Decorative Figure on an Ornamental Background,Henri Matisse,,,,1925
ILLU_12245_2504_0,Portrait of Levinus Memminger,Michael Wolgemut,https://commons.wikimedia.org/wiki/File:Michael_Wolgemut_-_Portrait_of_Levinus_Memminger_-_WGA25862.jpg?uselang=fr,Huile sur panneau , 34 x 23cm , c. 1485
ILLU_12438_160_0,"Route de Versailles, Louveciennes",Camille Pissarro,https://commons.wikimedia.org/wiki/File:Camille_Pissarro_-_La_route_de_Louveciennes_-_Mus%C3%A9e_d%27Orsay.jpg,Huile sur toile , 59.8 x 73.5cm , 1872
ILLU_12559_478_1,His at&nbsp;Suresne,Alfred Sisley,,Oil on canvas , 46 x 61cm , 1874
ILLU_12638_426_1,A Romanian,Roger de La Fresnaye,,,,
ILLU_12641_254_0,Woman at a Fountain,Pablo Picasso,,Oil on canvas ,, 1901
ILLU_12655_162_1,Lady in Pink,Édouard Manet,https://commons.wikimedia.org/wiki/File:%C3%89douard_Manet_-_Lady_in_Pink_-_Google_Art_Project.jpg,,940 x 750mm , 1879-1881
ILLU_12656_466_0,Frédéric Bazille peignant à son chevalet,Pierre-Auguste Renoir,https://fr.wikipedia.org/wiki/Fr%C3%A9d%C3%A9ric_Bazille_peignant_%C3%A0_son_chevalet,Huile sur toile , 105 x 73.5 x 105cm , 1867
ILLU_12659_48_2,The harbour at Bordeaux,Édouard Manet,https://commons.wikimedia.org/wiki/File:Edouard_Manet_026.jpg,Oil on canvas , 63 x 100cm , 1871
ILLU_12659_49_1,The Boy in the Red Vest,Paul Cézanne,https://en.wikipedia.org/wiki/The_Boy_in_the_Red_Vest,Oil on canvas , 79.5 x 64cm , 1889
ILLU_12659_56_0,The Card Players,Paul Cézanne,https://www.metmuseum.org/art/collection/search/435868,Oil on canvas , 65.4 x 81.9cm , 1890-92
ILLU_12660_506_0,View of Fort Samson,Georges Seurat,,Oil on canvas , 65 x 81.5cm , 1885
ILLU_12665_505_0,"Landscape at Mornex, Haute Savoie",Jean-Baptiste Camille Corot,,Oil on canvas , 40 x 61.5cm , 1842
ILLU_12768_290_0,Portrait of Margurite sleeping,Henri Matisse,,,,1920
ILLU_12768_291_0,Interior with Phonograph,Henri Matisse,,Oil on canvas ,, 1924
ILLU_13068_117_0,Coal cars,Theodore Gericault,,Oil on canvas , 42 x 65.5cm , 1822
ILLU_13068_120_0,"Bowl with Sunflowers, Roses and Other Flowers",Vincent van Gogh,https://commons.wikimedia.org/wiki/File:Vincent_Willem_van_Gogh_123.jpg,Oil on canvas , 50 x 61cm , 1886
ILLU_13258_254_0,Maternité,Eugène Carrière,https://parismuseescollections.paris.fr/node/226374,"Peinture à l'huile, Toile (matériau) ", 131.5 x 97.5cm , En 1903
ILLU_13260_598_0,Ave Maria a Trasbordo,Giovanni Segantini,,,,
ILLU_13260_604_0,The Girls on the Bridge,Edvard Munch,https://commons.wikimedia.org/wiki/File:Munch_Girls_on_the_pier.jpg,Oil on canvas , 136 x 125cm , c. 1901
ILLU_13264_194_0,The Scarlet Ribbon,Théo Van Rysselberghe,,Oil on canvas , 116.2 x 88cm , 1906
ILLU_13281_322_0,The Bridge over the Seine,Claude Monet,,,,1874
ILLU_13281_323_0,Te tamari no atua,Paul Gauguin,,,,1896
ILLU_13281_327_0,Dolomite Landscape: Tre Croci,Oskar Kokoschka,,Oil ,, 1913
ILLU_13287_18_0,Tropical Forest with Apes and Snake,Henri Rousseau,,Oil on canvas ,, 1910
ILLU_13292_313_0,"L'Arlésienne: Madame Joseph-Michel Ginoux (Marie Julien, 1848–1911)",Vincent van Gogh,https://www.metmuseum.org/art/collection/search/436529,Oil on canvas , 91.4 x 73.7cm , 1888-89
ILLU_13296_249_0,Head of woman,Pablo Picasso,,Pastel on paper , 63.5 x 50cm , 1921
ILLU_13297_322_0,Falling Leaves,Jean-François Millet,https://www.nga.gov/collection/art-object-page.168822.html,Pastel and conté crayon on wove paper ,, c. 1866
ILLU_13322_283_0,Seated woman (Olga),Pablo Picasso,,Oil on canvas , 100 x 81cm , 1920
ILLU_13341_170_0,Young girl,André Derain,,,,1925
ILLU_13345_141_0,Boy blowing bubbles,Édouard Manet,https://en.wikipedia.org/wiki/Boy_Blowing_Bubbles,Oil on canvas , 100.5 x 81.4cm , 1867
ILLU_13363_320_0,Young shepherd in repose (Alexander Thurneysson),Auguste Renoir,,Oil on canvas ,, 1911
ILLU_13408_304_0,Sleep,Pablo Picasso,,Oil on canvas , 130 x 97cm , 1932
ILLU_14254_188_0,Siblings,Paul Klee,,Oil on canvas ,, 1930
ILLU_14295_134_0,A Young Woman,Auguste Renoir,,,,1875
ILLU_14300_166_0,Portrait&nbsp;of&nbsp;the couple&nbsp;Sisley,Auguste Renoir,,Oil on canvas , 75 x 105cm , 1868
ILLU_14300_167_1,Riders on the beach II,Paul Gauguin,,Oil on canvas ,, 1902
ILLU_14311_285_0,Basket with Oranges,Henri Matisse,,,94 x 83cm , 1913
ILLU_14313_367_2,Violin and ink bottle on a table,Juan Gris,,,,1913
ILLU_14326_478_1,VERA MINT,Cassandre,,,,1930
ILLU_14351_140_3,Spring,Alfred Stevens,https://www.clarkart.edu/ArtPiece/Detail/Spring-(1),Oil on canvas , 46.7 x 23.6in , 1877
ILLU_14364_384_1,Dent du Midi,Oskar Kokoschka,,,,1910
ILLU_14374_65_1,The Execution of the Emperor Maximilian of Mexico,Édouard Manet,,Lithography , 33.5 x 43.5cm , 1868
ILLU_14377_348_0,Cadet From Saint-Cyr,Georges Seurat,,Oil on wood ,, 1884
ILLU_14415_52_2,Plantation d'un Calvaire,Jules Breton,,,,1858
ILLU_14489_127_0,Portrait of Josephine Gaujelin,Edgar Degas,,Oil on canvas , 35 x 26.5cm , 1867
ILLU_14489_129_1,The Luncheon,Claude Monet,https://commons.wikimedia.org/wiki/File:The_Luncheon_by_Claude_Monet_-_St%C3%A4del_-_Frankfurt_am_Main_-_Germany_2017.jpg,,,1868
ILLU_14920_1_0,Venus with the Organ Player,Titian,https://commons.wikimedia.org/wiki/File:Tizian_-_Venus_with_the_Organ_Player_%28Gem%C3%A4ldegalerie_Berlin%29_-_Google_Art_Project.jpg,Oil on canvas , 115 x 210cm , c. 1550
ILLU_14952_63_3,The Сity,Fernand Léger,,,230.5 x 297cm , 1919
ILLU_14954_265_0,Grazing Horses IV (The Red Horses),Franz Marc,,,120.97 x 182.88cm , 1911
ILLU_14976_365_1,At the Milliner's (La Modiste),Édouard Manet,https://commons.wikimedia.org/wiki/File:%C3%89douard_Manet_-_La_modiste.jpg,Oil on canvas , 85.1 x 73.7cm , 1881
ILLU_14977_293_2,Luncheon in the Studio,Édouard Manet,https://en.wikipedia.org/wiki/Luncheon_in_the_Studio,Oil on canvas , 118 x 153.9cm , 1868
ILLU_14977_297_2,"View of Arles, Flowering Orchards",Vincent van Gogh,"https://en.wikipedia.org/wiki/View_of_Arles,_Flowering_Orchards",Oil on canvas , 72 x 92cm , 1889
ILLU_14981_389_0,Portrait of Zacharie Astruc,Édouard Manet,https://commons.wikimedia.org/wiki/File:Zacharie_Astruc.JPG,Oil on canvas , 90 x 116cm,
ILLU_14989_120_1,The Baptism of Christ,Le Tintoret,,Oil on canvas , 538 x 465cm , 1581
ILLU_15062_9_0,The Duo,Giorgio de Chirico,,Oil on canvas , 81.9 x 59cm ," Paris, winter 1914-15"
ILLU_15405_335_0,Portrait of a Bearded Man in a Red Hat,Albrecht Dürer,,Oil on canvas ,, 1520
ILLU_15678_35_0,Portrait of a Saxon noblewoman as Mary Magdalene,Lucas Cranach l'Ancien,,Oil on wood , 47 x 30cm , 1525
ILLU_15678_40_0,Nativity and Concert of Angels from the Isenheim Altarpiece (central panel),Matthias Grünewald,,Oil on panel ,, 1516
ILLU_15680_62_1,The Body of the Dead Christ in the Tomb,Hans Holbein le Jeune,,Oil on wood , 30.5 x 200cm , 1521
ILLU_15689_86_0,La cathédrale de Chartres,Camille Corot,https://donate.louvre.fr/particuliers/~mon-don,Huile sur toile , 0.64 x 0.51 x 0.1m ," 1830 , retouché en 1872"
ILLU_15696_270_0,La Descente de Croix,Maître de saint Barthélémy,https://donate.louvre.fr/particuliers/~mon-don,,2.27 x 2.27m,
ILLU_15761_55_0,George Moore in the Artist's Garden,Edouard Manet,https://www.nga.gov/collection/art-object-page.136019.html,Oil on canvas , 54.6 x 45.1cm , c. 1879
