id,_descrpiton,_artist,_material,_dimensions,_date-artwork,year,keywords
ILLU_13068_120_0,"Bowl with Sunflowers, Roses and Other Flowers",Vincent van Gogh,oil on canvas,50.00x61.00cm,1886.0,1911,Reproduction
ILLU_13258_254_0,Maternité,Eugène Carrière,"oil paint, canvas (material)",131.50x97.50cm,1903.0,1904,Reproduction
ILLU_13260_604_0,The Girls on the Bridge,Edvard Munch,oil on canvas,136.00x125.00cm,1901.0,1904,Reproduction
ILLU_13264_194_0,The Scarlet Ribbon,Théo Van Rysselberghe,oil on canvas,116.20x88.00cm,1906.0,1913,Reproduction
ILLU_13281_322_0,The Bridge over the Seine,Claude Monet,,,1874.0,1920,Reproduction
ILLU_13281_323_0,Te tamari no atua,Paul Gauguin,,,1896.0,1920,Reproduction
ILLU_13281_327_0,Dolomite Landscape: Tre Croci,Oskar Kokoschka,oil,,1913.0,1920,Reproduction
ILLU_13287_18_0,Tropical Forest with Apes and Snake,Henri Rousseau,oil on canvas,,1910.0,1920,Reproduction
ILLU_13292_313_0,"L'Arlésienne: Madame Joseph-Michel Ginoux (Marie Julien, 1848–1911)",Vincent van Gogh,oil on canvas,91.40x73.70cm,1888.0,1922,Reproduction
ILLU_13296_249_0,Head of woman,Pablo Picasso,pastel on paper,63.50x50.00cm,1921.0,1922,Reproduction
ILLU_13297_322_0,Falling Leaves,Jean-François Millet,pastel and conté crayon on wove paper,,1866.0,1922,Reproduction
ILLU_13322_283_0,Seated woman (Olga),Pablo Picasso,oil on canvas,100.00x81.00cm,1920.0,1926,Reproduction
ILLU_13341_170_0,Young girl,André Derain,,,1925.0,1927,Reproduction
ILLU_13345_141_0,Boy blowing bubbles,Édouard Manet,oil on canvas,100.50x81.40cm,1867.0,1928,Reproduction
ILLU_13363_320_0,Young shepherd in repose (Alexander Thurneysson),Auguste Renoir,oil on canvas,,1911.0,1929,Reproduction
ILLU_13408_304_0,Sleep,Pablo Picasso,oil on canvas,130.00x97.00cm,1932.0,1932,Reproduction
ILLU_14254_188_0,Siblings,Paul Klee,oil on canvas,,1930.0,1934,Reproduction
ILLU_14295_134_0,A Young Woman,Auguste Renoir,,,1875.0,1929,Reproduction
ILLU_14300_166_0,Portrait&nbsp;of&nbsp;the couple&nbsp;Sisley,Auguste Renoir,oil on canvas,75.00x105.00cm,1868.0,1930,Reproduction
ILLU_14300_167_1,Riders on the beach II,Paul Gauguin,oil on canvas,,1902.0,1930,Reproduction
ILLU_14311_285_0,Basket with Oranges,Henri Matisse,,94.00x83.00cm,1913.0,1931,Reproduction
ILLU_14313_367_2,Violin and ink bottle on a table,Juan Gris,,,1913.0,1931,Reproduction
ILLU_14326_478_1,VERA MINT,Cassandre,,,1930.0,1931,Reproduction
ILLU_14351_140_3,Spring,Alfred Stevens,oil on canvas,118.62x59.94cm,1877.0,1929,Reproduction
ILLU_14364_384_1,Dent du Midi,Oskar Kokoschka,,,1910.0,1933,Reproduction
ILLU_14374_65_1,The Execution of the Emperor Maximilian of Mexico,Édouard Manet,lithography,33.50x43.50cm,1868.0,1929,Reproduction
ILLU_14377_348_0,Cadet From Saint-Cyr,Georges Seurat,oil on wood,,1884.0,1928,Reproduction
ILLU_14415_52_2,Plantation d'un Calvaire,Jules Breton,,,1858.0,1916,Reproduction
ILLU_14489_127_0,Portrait of Josephine Gaujelin,Edgar Degas,oil on canvas,35.00x26.50cm,1867.0,1928,Reproduction
ILLU_14489_129_1,The Luncheon,Claude Monet,,,1868.0,1928,Reproduction
ILLU_14920_1_0,Venus with the Organ Player,Titian,oil on canvas,115.00x210.00cm,1550.0,1918,Reproduction
ILLU_14952_63_3,The Сity,Fernand Léger,,230.50x297.00cm,1919.0,1921,Reproduction
ILLU_14954_265_0,Grazing Horses IV (The Red Horses),Franz Marc,,120.97x182.88cm,1911.0,1921,Reproduction
ILLU_14976_365_1,At the Milliner's (La Modiste),Édouard Manet,oil on canvas,85.10x73.70cm,1881.0,1926,Reproduction
ILLU_14977_293_2,Luncheon in the Studio,Édouard Manet,oil on canvas,118.00x153.90cm,1868.0,1926,Reproduction
ILLU_14977_297_2,"View of Arles, Flowering Orchards",Vincent van Gogh,oil on canvas,72.00x92.00cm,1889.0,1926,Reproduction
ILLU_14989_120_1,The Baptism of Christ,Le Tintoret,oil on canvas,538.00x465.00cm,1581.0,1930,Reproduction
ILLU_15062_9_0,The Duo,Giorgio de Chirico,oil on canvas,81.90x59.00cm,1914.0,1926,Reproduction
ILLU_15405_335_0,Portrait of a Bearded Man in a Red Hat,Albrecht Dürer,oil on canvas,,1520.0,1928,Reproduction
ILLU_15678_35_0,Portrait of a Saxon noblewoman as Mary Magdalene,Lucas Cranach l'Ancien,oil on wood,47.00x30.00cm,1525.0,1912,Reproduction
ILLU_15678_40_0,Nativity and Concert of Angels from the Isenheim Altarpiece (central panel),Matthias Grünewald,oil on panel,,1516.0,1912,Reproduction
ILLU_15680_62_1,The Body of the Dead Christ in the Tomb,Hans Holbein le Jeune,oil on wood,30.50x200.00cm,1521.0,1912,Reproduction
ILLU_15689_86_0,La cathédrale de Chartres,Camille Corot,oil on canvas,6.40x5.10x1.00cm,1830.0,1911,Reproduction
ILLU_15761_55_0,George Moore in the Artist's Garden,Edouard Manet,oil on canvas,54.60x45.10cm,1879.0,1930,Reproduction
ILLU_15795_138_0,The Flax Barn at Laren,Max Liebermann,oil on canvas,135.00x232.00cm,1887.0,1908,Reproduction
ILLU_15892_130_0,Sensitive to cold,Anders Zorn,oil on canvas,,1894.0,1905,Reproduction
ILLU_16297_127_0,"Akhtyrka, parc",Wassily Kandinsky,oil on canvas,23.70x32.80cm,1900.0,1946,Reproduction
ILLU_16299_338_3,The Romanian Blouse,Henri Matisse,,92.00x73.00cm,1940.0,1947,Reproduction
ILLU_10256_405_0,Christ Carrying the Cross,Titian,oil on canvas,70.00x100.00cm,1506.0,1902,Reproduction
ILLU_10332_87_0,The Wounded Eurydice,Jean-Baptiste-Camille Corot,oil on canvas,60.71x45.47cm,1868.0,1910,Reproduction
ILLU_10358_92_0,After the Luncheon,Pierre-Auguste Renoir,oil on canvas,81.30x100.50cm,1879.0,1931,Reproduction
ILLU_10358_93_1,Pierrot with Guitar,Juan Gris,oil on canvas,129.80x88.90cm,1925.0,1931,Reproduction
ILLU_10365_20_0,"La Robe Blanche, Bords Du Loup",Henri Matisse,,,1921.0,1929,Reproduction
ILLU_10397_149_0,Landscape with Figures,Jean-Baptiste Camille Corot,oil on canvas,,1859.0,1910,Reproduction
ILLU_10445_430_0,Laundress,Jean-François Millet,oil on canvas,44.00x24.00cm,1861.0,1903,Reproduction
ILLU_10465_200_0,Horse Frightened by Lightning,Eugène Delacroix,"watercolour, lead white on paper",23.60x32.00cm,1825.0,1908,Reproduction
ILLU_10479_243_0,Renoir: Berthe Morisot,Édouard Manet,etching,,1872.0,1910,Reproduction
ILLU_10479_247_0,Young Lady in 1866,Edouard Manet,oil on canvas,185.10x128.60cm,1866.0,1910,Reproduction
ILLU_10486_580_0,Wheat Field with Sheaves,Vincent van Gogh,ink on paper,,1888.0,1910,Reproduction
ILLU_10486_581_0,The Artist's House in Arles,Vincent van Gogh,ink on paper,13.40x20.60cm,1888.0,1910,Reproduction
ILLU_10488_225_0,The Langlois Bridge at Arles,Vincent van Gogh,ink on paper,30.70x47.70cm,1888.0,1911,Reproduction
ILLU_10548_93_1,Between Art and Nature (detail),Pierre Puvis de Chavannes,oil on canvas,,1888.0,1898,Reproduction
ILLU_10556_274_0,"Portrait de Jean-Jacques Caffieri (1725–1792), sculpteur français",Adolf Ulrik Wertmüller,oil on canvas,128.90x95.90cm,1784.0,1910,Reproduction
ILLU_10652_142_0,Sulking,Edgar Degas,oil on canvas,32.40x46.40cm,1870.0,1907,Reproduction
ILLU_10652_148_0,La Répétition au foyer de la danse,Edgar Degas,oil on canvas,40.64x54.61cm,1870.0,1907,Reproduction
ILLU_10652_149_0,Aux courses en province,Edgar Degas,oil on canvas,36.50x55.90cm,1869.0,1907,Reproduction
ILLU_10663_96_0,The Bay of l'Estaque and Saint-Henri,Paul Cézanne,oil on canvas,,1879.0,1906,Reproduction
ILLU_10670_201_0,The Streetwalker,Henri de Toulouse-Lautrec,oil on cardboard,64.80x53.30cm,1890.0,1903,Reproduction
ILLU_10719_132_0,"Bourgeois House in l'Hermitage, Pontoise",Camille Pissarro,oil on canvas,,1873.0,1898,Reproduction
ILLU_10720_480_0,Pontoise Dam,Camille Pissarro,oil on canvas,,1872.0,1903,Reproduction
ILLU_10725_395_0,The Monet Family in Their Garden at Argenteuil,Edouard Manet,oil on canvas,61.00x99.70cm,1874.0,1910,Reproduction
ILLU_10725_399_0,Young woman with a pink shoe (Portrait of Berthe Morisot),Édouard Manet,oil on canvas,,1868.0,1910,Reproduction
ILLU_10933_85_0,The Railway Bridge over Avenue Montmajour,Vincent van Gogh,oil on canvas,92.00x73.00cm,1888.0,1912,Reproduction
ILLU_10947_530_0,The Scarlet Ribbon,Théo Van Rysselberghe,oil on canvas,116.20x88.00cm,1906.0,1914,Reproduction
ILLU_10949_67_0,Portrait&nbsp;of&nbsp;the couple&nbsp;Sisley,Auguste Renoir,oil on canvas,75.00x105.00cm,1868.0,1914,Reproduction
ILLU_10955_71_0,Paul Cezanne,Auguste Renoir,oil on canvas,,1880.0,1916,Reproduction
ILLU_10970_83_0,Portrait of a seated man,Paul Gauguin,oil on canvas,,1884.0,1928,Reproduction
ILLU_10972_267_0,The Old Musician,Edouard Manet,oil on canvas,187.40x248.20cm,1862.0,1928,Reproduction
ILLU_10973_192_0,Enclosed Wheat Field with Reaper,Vincent van Gogh,,,1889.0,1928,Reproduction
ILLU_10974_282_0,The Mountain Stream,Rodolphe Bresdin,lithograph,28.50x39.80cm,1871.0,1929,Reproduction
ILLU_10976_217_0,Olive Grove,Vincent van Gogh,oil on canvas,72.00x92.00cm,1889.0,1929,Reproduction
ILLU_11246_766_0,Croquet,Édouard Manet,oil on canvas,72.50x106.00cm,1873.0,1912,Reproduction
ILLU_11256_240_0,At the Lapin Agile,Pablo Picasso,oil on canvas,99.10x100.30cm,1905.0,1914,Reproduction
ILLU_11288_484_0,Village in the Provence,Paul Cézanne,,,1885.0,1912,Reproduction
ILLU_11290_364_0,Spanish Ballet,Édouard Manet,oil on canvas,2.40x3.56cm,1862.0,1912,Reproduction
ILLU_11305_397_0,Polynesian Woman with Children,Paul Gauguin,oil on linen canvas,97.00x74.00cm,1901.0,1913,Reproduction
ILLU_11309_26_0,"Etude de femme nue, couchée sur un divan, dit La femme aux bas blancs",Eugène Delacroix,oil on canvas,2.60x3.30cm,1825.0,1913,Reproduction
ILLU_11309_37_0,Le pont de Mantes (environs de Paris),Camille Corot,oil on canvas,3.80x5.50cm,1868.0,1913,Reproduction
ILLU_11311_212_0,Les Joueurs de Cartes,Paul Cézanne,oil on canvas,,1894.0,1914,Reproduction
ILLU_11311_216_0,Still Life with a Curtain,Paul Cézanne,oil on canvas,55.00x74.50cm,1895.0,1914,Reproduction
ILLU_11311_284_0,"Sugarbowl, Pears and Tablecloth",Paul Cézanne,oil on canvas,,1894.0,1914,Reproduction
ILLU_11312_254_0,La Crau,Vincent van Gogh,,,1888.0,1914,Reproduction
ILLU_11317_592_0,Bench with Three Persons,Vincent van Gogh,watercolor on paper,,1882.0,1914,Reproduction
ILLU_11318_590_0,The 'Laakmolen' near The Hague,Vincent van Gogh,watercolor and pen on paper mounted on board,37.70x56.00cm,1882.0,1914,Reproduction
ILLU_11321_147_0,"To Russia, with Asses and Others",Marc Chagall,oil on canvas,156.00x122.00cm,1912.0,1920,Reproduction
ILLU_11321_149_1,Burning House,Marc Chagall,oil on canvas,107.00x120.60cm,1913.0,1920,Reproduction
ILLU_11340_630_1,The Prison Courtyard,Vincent van Gogh,oil on canvas,80.00x64.00cm,1890.0,1922,Reproduction
ILLU_11340_647_0,The Garden of St. Paul's Hospital at St. Remy,Vincent van Gogh,oil on canvas,73.50x92.00cm,1889.0,1922,Reproduction
ILLU_11363_119_0,Goldfish,Henri Matisse,oil on canvas,140.00x98.00cm,1912.0,1926,Reproduction
ILLU_11363_26_1,Exercising Racehorses,Edgar Degas,pastel on paper,36.00x86.00cm,1880.0,1926,Reproduction
ILLU_11374_400_0,Portrait of Pablo Picasso,Juan Gris,oil on canvas,93.30x74.40cm,1912.0,1926,Reproduction
ILLU_11379_91_1,Portrait of Henri Rochefort,Édouard Manet,oil on canvas,81.50x66.50cm,1881.0,1928,Reproduction
ILLU_11381_129_1,Madame Louis Joachim Gaudibert,Claude Monet,oil on canvas,217.00x138.50cm,1868.0,1928,Reproduction
ILLU_11381_132_3,Régates à Argenteuil,Claude Monet,oil on canvas,48.00x75.00cm,1872.0,1928,Reproduction
ILLU_11388_395_1,At the Theatre (La Première Sortie),Pierre-Auguste Renoir,oil on canvas,65.00x49.50cm,1876.0,1928,Reproduction
ILLU_11388_396_0,Music in the Tuileries Gardens,Edouard Manet,oil on canvas,76.20x118.10cm,1862.0,1928,Reproduction
ILLU_11389_622_0,"Painting of an interior at rue Carcel (Carcel Street), Paris",Paul Gauguin,oil on canvas,130.00x162.00cm,1881.0,1928,Reproduction
ILLU_11401_730_1,Red Jew,Marc Chagall,oil,,1915.0,1923,Reproduction
ILLU_11412_1004_0,The Green Pumpkin,Henri Matisse,,,1916.0,1924,Reproduction
ILLU_11412_1008_2,Nude,Henri Matisse,,,1920.0,1924,Reproduction
ILLU_11438_543_2,Autoportrait dit Courbet au chien noir,Gustave Courbet,oil painting,46.50x55.50cm,1842.0,1929,Reproduction
ILLU_11454_233_0,"The Pont Corneille, Rouen, Morning Mist",Camille Pissarro,oil on canvas,72.00x93.00cm,1896.0,1930,Reproduction
ILLU_11457_142_0,Snow at Louveciennes,Alfred Sisley,oil on canvas,47.00x56.00cm,1874.0,1931,Reproduction
ILLU_11467_224_0,Before the Mirror,Édouard Manet,oil on canvas,71.40x92.10cm,1876.0,1927,Reproduction
ILLU_11481_395_0,Don Quixote Reading,Honoré Daumier,oil on panel,,1870.0,1922,Reproduction
ILLU_11486_9_0,Argenteuil,Édouard Manet,oil on canvas,149.00x115.00cm,1874.0,1932,Reproduction
ILLU_11489_113_0,The Lovers The Poet s Garden IV,Vincent van Gogh,oil on canvas,,1888.0,1932,Reproduction
ILLU_11493_287_0,Lady with a Fan,Pablo Picasso,oil on canvas,100.30x81.00cm,1905.0,1932,Reproduction
ILLU_11495_445_0,The Red Garter,Pierre Bonnard,oil on canvas,61.00x50.00cm,1904.0,1932,Reproduction
ILLU_11511_165_0,"Hôtel des Roches Noires,  Trouville",Claude Monet,oil on canvas,81.00x58.00cm,1870.0,1927,Reproduction
ILLU_11515_250_0,Farmer sitting at the fireside and reading,Vincent van Gogh,pencil on paper,,1881.0,1927,Reproduction
ILLU_11515_254_0,Woman on Her Deathbed,Vincent van Gogh,,,1883.0,1927,Reproduction
ILLU_11516_330_0,"Scipio, the Negro",Paul Cézanne,oil on canvas,107.00x83.00cm,1866.0,1927,Reproduction
ILLU_11521_89_0,Portrait of Alfred Bruyas,Eugène Delacroix,oil on canvas,116.00x89.00cm,1853.0,1928,Reproduction
ILLU_11538_474_0,Terrasse du café le soir,Vincent van Gogh,oil on canvas,81.00x65.50cm,1888.0,1929,Reproduction
ILLU_11543_177_0,The boy with cherries,Édouard Manet,oil on canvas,,1858.0,1933,Reproduction
ILLU_11543_183_0,Exécution de l'Empereur Maximilien du Mexique,Édouard Manet,oil on canvas,195.90x259.70cm,1867.0,1933,Reproduction
ILLU_11551_316_0,The Spring,Auguste Renoir,,,1903.0,1925,Reproduction
ILLU_11557_53_0,"Arleux du Nord, the Drocourt Mill, on the Sensee",Jean-Baptiste Camille Corot,oil on canvas,,1871.0,1929,Reproduction
ILLU_11572_361_1,Pierre Edouard Baranowski,Amedeo Modigliani,oil on canvas,111.00x56.00cm,1918.0,1930,Reproduction
ILLU_11578_111_0,Bouquet of flowers,Édouard Manet,oil on canvas,56.50x44.50cm,1882.0,1927,Reproduction
ILLU_11586_271_0,Camille on the Beach at Trouville,Claude Monet,,,1870.0,1928,Reproduction
ILLU_11587_318_0,"The Saint Antoine Road at l'Hermitage, Pontoise",Camille Pissarro,oil on canvas,,1875.0,1928,Reproduction
ILLU_11598_162_0,The&nbsp;Allee&nbsp;du Champ&nbsp;de Foire&nbsp;at Argenteuil,Claude Monet,,,1874.0,1941,Reproduction
ILLU_11627_415_0,Portrait of Père Tanguy,Vincent van Gogh,oil on canvas,65.00x51.00cm,1888.0,1931,Reproduction
ILLU_11745_4013_3,The Spreading Pine Tree in the Brühl Valley near Mödling,Ludwig Ferdinand Schnorr von Carolsfeld,oil on canvas,66.00x112.00cm,1838.0,1930,Reproduction
ILLU_11855_57_0,A Fishing Boat at Sea,Vincent van Gogh,ink on paper,,1888.0,1910,Reproduction
ILLU_12009_27283_2,Madame Cézanne à la jupe rayée,Paul Cézanne,oil on canvas,72.50x56.00cm,1877.0,1936,Reproduction
ILLU_12010_451_0,"Antoine Dominique Sauveur Aubert (born 1817), the Artist's Uncle, as a Monk",Paul Cézanne,oil on canvas,65.10x54.60cm,1866.0,1936,Reproduction
ILLU_12199_4704_3,Nude,Henri Matisse,,,1919.0,1931,Reproduction
ILLU_12215_242504_0,Woman with a shirt sitting in a chair,Pablo Picasso,,,1913.0,1932,Reproduction
ILLU_12244_2505_0,Portrait of Levinus Memminger,Michael Wolgemut,oil on panel,34.00x23.00cm,1485.0,1933,Reproduction
ILLU_12372_379_0,Dutch girl,Pablo Picasso,,77.00x66.00cm,1905.0,1913,Reproduction
ILLU_12408_156_0,Child with a Puppet,Henri Rousseau,oil on canvas,81.00x100.00cm,1903.0,1919,Reproduction
ILLU_12436_263_0,Vase of Flowers,Henri Rousseau,oil on canvas,,1902.0,1931,Reproduction
ILLU_12438_152_0,The Maidservant,Camille Pissarro,oil on canvas,,1867.0,1930,Reproduction
ILLU_12438_156_0,"View of l'Hermitage, Jallais Hills, Pontoise",Camille Pissarro,oil on canvas,70.00x100.00cm,1867.0,1930,Reproduction
ILLU_12656_468_0,La Chambre bleue,Suzanne Valadon,oil on canvas,90.00x116.00cm,1923.0,1928,Reproduction
ILLU_12659_43_0,The Offering,Paul Gauguin,oil on canvas,68.00x78.00cm,1902.0,1927,Reproduction
ILLU_12659_55_0,Portrait of Madame Trabuc,Vincent van Gogh,oil on oil on canvas mounted on panel,63.70x63.70cm,1889.0,1927,Reproduction
ILLU_12659_56_1,The Card Players,Paul Cézanne,oil on canvas,65.40x81.90cm,1890.0,1927,Reproduction
ILLU_12659_57_0,The judgment of Paris,Auguste Renoir,,,1908.0,1927,Reproduction
ILLU_12779_378_0,A simple meal,Pablo Picasso,etching on paper,46.50x37.60cm,1904.0,1913,Reproduction
ILLU_13062_113_0,Two Women,Paul Gauguin,oil on canvas,73.70x92.10cm,1901.0,1910,Reproduction
ILLU_13258_251_0,The Royal End,Paul Gauguin,oil on canvas,48.00x75.00cm,1892.0,1904,Reproduction
ILLU_13292_311_0,Portrait of a woman,Vincent van Gogh,oil on canvas,40.50x32.50cm,1887.0,1922,Reproduction
ILLU_13295_125_0,Les trois vertus théologales&nbsp;: L’Espérance&nbsp;; La Charité&nbsp;; La Foi,Jean-Auguste-Dominique Ingres,,,1842.0,1922,Reproduction
ILLU_13296_250_0,Two nude women,Pablo Picasso,pastel on paper,,1920.0,1922,Reproduction
ILLU_13296_253_0,Seated Nude drying her feet,Pablo Picasso,pastel on paper,66.00x50.80cm,1921.0,1922,Reproduction
ILLU_13329_276_0,Boy Leading a Horse,Pablo Picasso,oil on canvas,220.30x131.10cm,1905.0,1927,Reproduction
ILLU_13332_344_0,The judgment of Paris,Auguste Renoir,,,1908.0,1927,Reproduction
ILLU_13339_102_0,Banks of the Oise,Henri Rousseau,oil on canvas,45.70x56.00cm,1905.0,1927,Reproduction
ILLU_13341_175_0,Odalisque Au Coffret Rouge,Henri Matisse,,,1927.0,1927,Reproduction
ILLU_13363_317_0,Le Garçon au chat,Pierre-Auguste Renoir,oil on canvas,123.00x66.00cm,1868.0,1929,Reproduction
ILLU_13368_77_0,La Toilette,Henri de Toulouse-Lautrec,oil on cardboard,67.00x54.00cm,1889.0,1929,Reproduction
ILLU_13395_74_0,Nude with a Pitcher,Pablo Picasso,oil on canvas,20.32x78.74cm,1906.0,1931,Reproduction
ILLU_14289_271_1,Around the Fish,Paul Klee,oil and tempera on canvas mounted on cardboard,46.70x63.80cm,1926.0,1928,Reproduction
ILLU_14313_367_0,Kestnermappe Proun Rob Levnis and Chapman GmbH Hannover #2,"El Lissitzky 
 Berardo Collection Museum",,61.00x352.00cm,1923.0,1931,Reproduction
ILLU_14458_228_0,The French Comedians,Antoine Watteau,oil on canvas,57.20x73.00cm,1720.0,1910,Reproduction
ILLU_14458_232_1,The Love Lesson,Jean-Antoine Watteau,oil on panel,44.00x61.00cm,1716.0,1910,Reproduction
ILLU_14458_391_0,A Game of Horse and Rider,Jean Honoré Fragonard,oil on canvas,115.00x87.50cm,1775.0,1910,Reproduction
ILLU_14922_14_0,Landscape with St Matthew and the Angel,Nicolas Poussin,oil on canvas,99.00x135.00cm,1642.0,1919,Reproduction
ILLU_14943_417_2,Adoration of the shepherds,Hugo van der Goes,oil on oak wood,97.00x245.00cm,1480.0,1927,Reproduction
ILLU_14952_63_1,Cafe Bar,Georges Braque,oil on canvas,160.00x81.00cm,1919.0,1921,Reproduction
ILLU_14975_263_0,Camille Monet (1847–1879) on a Garden Bench,Claude Monet,oil on canvas,60.60x80.30cm,1873.0,1926,Reproduction
ILLU_14975_264_2,Portrait of Marcellin Desboutin,Édouard Manet,oil on canvas.,,1875.0,1926,Reproduction
ILLU_14977_297_1,Te tamari no atua,Paul Gauguin,,,1896.0,1926,Reproduction
ILLU_15034_31_0,The Luncheon,Claude Monet,,,1868.0,1920,Reproduction
ILLU_15035_14_0,Arrangement in Flesh Colour and Black: Portrait of Theodore Duret,James McNeill Whistler,oil on canvas,193.40x90.80cm,1883.0,1920,Reproduction
ILLU_15049_9_0,Vue de l'intérieur de la cathédrale de Sens,Jean-Baptiste Camille Corot,,6.10x4.00cm,1874.0,1922,Reproduction
ILLU_15357_125_0,Self-Portrait,Albrecht Dürer,oil on panel,52.00x41.00cm,1498.0,1909,Reproduction
ILLU_15432_172_2,Croquet,Édouard Manet,oil on canvas,72.50x106.00cm,1873.0,1929,Reproduction
ILLU_15680_64_0,Darmstadt Madonna,Hans Holbein the Younger,oil on pine panel,146.50x102.00cm,1526.0,1912,Reproduction
ILLU_15691_118_3,The Noble Lady,Hans Holbein le Jeune,woodcut on paper,65.00x48.00cm,1525.0,1911,Reproduction
ILLU_15795_133_0,Orphan Girls in Amsterdam,Max Liebermann,oil on canvas,67.00x89.50cm,1876.0,1908,Reproduction
ILLU_15795_135_0,Stephens Home at Leiden,Max Liebermann,oil on canvas,78.00x100.00cm,1889.0,1908,Reproduction
ILLU_15949_77_2,Bride,Marcel Duchamp,oil on canvas,89.50x55.25cm,1912.0,1932,Reproduction
ILLU_16290_45_0,A young ladys adventure,Paul Klee,watercolor,43.80cm,1921.0,1946,Reproduction
ILLU_16297_130_1,Air clair,Wassily Kandinsky,oil and tempera on canvas,34.00x52.30cm,1901.0,1946,Reproduction
ILLU_16435_4_0,Trente,Wassily Kandinsky,oil on canvas,81.00x100.00cm,1937.0,1950,Reproduction
ILLU_10332_136_0,A Dead Soldier,Italian,oil on canvas,104.80x167.00cm,17.0,1910,Reproduction
ILLU_10332_91_0,Boy with a Sword,Edouard Manet,oil on canvas,131.10x93.40cm,1861.0,1910,Reproduction
ILLU_10350_380_0,Still life with commode,Paul Cézanne,,,1883.0,1912,Reproduction
ILLU_10358_93_2,Girl with a Fan,Paul Gauguin,oil on canvas,,1902.0,1931,Reproduction
ILLU_10398_348_0,Horse Frightened by Lightning,Eugène Delacroix,"watercolour, lead white on paper",23.60x32.00cm,1825.0,1911,Reproduction
ILLU_10447_135_0,The Woman in the Moon,Aubrey Beardsley,indian ink on pencil,23.00cm,1894.0,1903,Reproduction
ILLU_10452_298_0,Fishing Boats on the Beach,Vincent van Gogh,ink on paper,,1888.0,1905,Reproduction
ILLU_10453_97_0,Mademoiselle de Foudras,Jean Baptiste Camille Corot,oil on canvas,89.00x59.70cm,1872.0,1904,Reproduction
ILLU_10456_76_0,The Wheat Sifters,Gustave Courbet,oil on canvas,131.00x167.00cm,1855.0,1905,Reproduction
ILLU_10459_286_0,Renoir: La Loge (Theatre Box),Auguste Renoir,oil on canvas,,1874.0,1906,Reproduction
ILLU_10461_450_0,Arrangement in White and Black,James Abbott McNeill Whistler,oil on canvas,90.90x191.40cm,1876.0,1905,Reproduction
ILLU_10461_455_0,At The Piano,James Abbott McNeill Whistler,painting,,1858.0,1905,Reproduction
ILLU_10466_423_0,Mill on the Couleuvre at Pontoise,Paul Cézanne,oil on canvas,735.00x915.00cm,1881.0,1908,Reproduction
ILLU_10466_427_0,Landscape with Poplars,Paul Cézanne,oil on canvas,71.00x58.00cm,1885.0,1908,Reproduction
ILLU_10479_248_0,Lola de Valence,Edouard Manet,etching and aquatint,,1862.0,1910,Reproduction
ILLU_10481_296_0,Portrait of Madame du Barry,Élisabeth Vigée Le Brun,oil on panel,69.20x51.40cm,1781.0,1910,Reproduction
ILLU_10486_582_0,"View of a River, Quay, and Bridge",Vincent van Gogh,ink on paper,,1888.0,1910,Reproduction
ILLU_10528_215_0,The Preserve Makers,Max Liebermann,oil on mahogany wood,49.00x65.30cm,1879.0,1887,Reproduction
ILLU_10544_200_0,The Love Song,Sir Edward Burne-Jones,oil on canvas,114.30x155.90cm,1868.0,1894,Reproduction
ILLU_10559_353_0,Christ on the Sea of Galilee,Eugène Delacroix,oil on canvas,59.80x73.30cm,1854.0,1911,Reproduction
ILLU_10560_357_0,Padre Sebastiano,John Singer Sargent,oil on canvas,56.50x71.10cm,1904.0,1909,Reproduction
ILLU_10649_237_0,"Interior, after Dinner",Claude Monet,oil on canvas,50.20x65.40cm,1868.0,1903,Reproduction
ILLU_10649_244_0,The Blue House at Zaandam,Claude Monet,,,1871.0,1903,Reproduction
ILLU_10652_98_0,Woman Leaving Her Bath,Edgar Degas,pastel,23.00x31.00cm,1877.0,1907,Reproduction
ILLU_10654_147_0,Music in the Tuileries Gardens,Edouard Manet,oil on canvas,76.20x118.10cm,1862.0,1911,Reproduction
ILLU_10654_148_1,Lola de Valence,Édouard Manet,oil on canvas,123.00x192.00cm,1862.0,1911,Reproduction
ILLU_10666_459_0,"La Route de Sin-le-Noble, près de Douai",Jean-Baptiste Camille Corot,,6.00x8.10cm,1873.0,1908,Reproduction
ILLU_10677_63_0,Music in the Tuileries Gardens,Edouard Manet,oil on canvas,76.20x118.10cm,1862.0,1899,Reproduction
ILLU_10745_370_0,Still Life of Flowers,Gustave Courbet,,,1863.0,1910,Reproduction
ILLU_10948_174_0,The Unicorns,Gustave Moreau,oil on canvas,90.00x115.00cm,1885.0,1914,Reproduction
ILLU_10949_68_0,Portrait of Armand Roulin,Vincent van Gogh,oil on canvas,65.00x54.00cm,1888.0,1914,Reproduction
ILLU_10962_310_0,Woman Reading near a Goldfish Tank,Lovis Corinth,oil on canvas,74.00x90.50cm,1911.0,1918,Reproduction
ILLU_10972_265_0,"The Amazon, Portrait of Marie Lefebure",Édouard Manet,,,2015.0,1928,Reproduction
ILLU_10972_268_0,Madame Manet in conservatory,Édouard Manet,oil on canvas,86.30x100.00cm,1879.0,1928,Reproduction
ILLU_10973_191_0,Farmer with straw hat,Vincent van Gogh,ink on paper,49.50x37.90cm,1888.0,1928,Reproduction
ILLU_10973_193_0,Wheatfield with Cypresses,Vincent van Gogh,black chalk and pen,47.00x62.00cm,1889.0,1928,Reproduction
