id,_description,_artist,_source,_material,_dimensions,_journal-id,_date-artwork,year,keywords
ILLU_11999_126_0,,,,,,1384,,1939,Reproduction
ILLU_10951_457_0,,,,,,1368,,1915,Reproduction
ILLU_12561_184_0,,,,,,1368,,1915,Reproduction
ILLU_10976_224_0,,,,,,1368,,1929,Reproduction
ILLU_11533_362_0,,,,,,1438,,1929,Reproduction
ILLU_16379_4_0,,,,,,1311,,1949,Reproduction
ILLU_10532_287_0,,,,,,1368,,1888,Reproduction
ILLU_11363_118_0,,,,,,1336,,1926,Reproduction
ILLU_14368_480_3,,,,,,1484,,1929,Reproduction
ILLU_13408_311_0,,,,,,1351,,1932,Reproduction
ILLU_10447_140_0,,,,,,1438,,1903,Reproduction
ILLU_11412_1013_3,,,,,,1336,,1924,Reproduction
ILLU_13395_73_0,,,,,,1351,,1931,Reproduction
ILLU_16029_255_0,,,,,,1534,,1922,Reproduction
ILLU_12321_134_2,,,,,,1336,,1925,Reproduction
ILLU_11483_144_0,,,,,,1438,,1923,Reproduction
ILLU_11340_625_2,,,,,,1336,,1922,Reproduction
ILLU_11305_394_0,,,,,,1438,,1913,Reproduction
ILLU_11505_447_0,,,,,,1438,,1926,Reproduction
ILLU_11535_428_0,,,,,,1438,,1929,Reproduction
ILLU_14934_21_1,,,,,,1484,,1925,Reproduction
ILLU_10482_318_0,,,,,,1438,,1910,Reproduction
ILLU_10560_355_1,,,,,,1368,,1909,Reproduction
ILLU_11374_392_2,,,,,,1336,,1926,Reproduction
ILLU_10670_198_0,,,,,,1438,,1903,Reproduction
ILLU_12754_482_1,,,,,,1384,,1935,Reproduction
ILLU_12031_2704_2,,,,,,1384,,1934,Reproduction
ILLU_11498_196_0,,,,,,1438,,1933,Reproduction
ILLU_12244_2505_1,,,,,,1384,,1933,Reproduction
ILLU_12430_2_0,,,,,,1351,,1931,Reproduction
ILLU_10370_145_0,,,,,,1368,,1930,Reproduction
ILLU_12561_186_0,,,,,,1368,,1915,Reproduction
ILLU_10951_455_0,,,,,,1368,,1915,Reproduction
ILLU_11439_581_1,,,,,,1336,,1929,Reproduction
ILLU_15717_212_1,,,,,,1479,,1906,Reproduction
ILLU_11484_207_0,,,,,,1438,,1923,Reproduction
ILLU_12321_134_0,,,,,,1336,,1925,Reproduction
ILLU_10652_150_0,,,,,,1438,,1907,Reproduction
ILLU_16301_163_0,,,,,,1302,,1949,Reproduction
ILLU_11412_1013_1,,,,,,1336,,1924,Reproduction
ILLU_10454_187_0,,,,,,1438,,1905,Reproduction
ILLU_13061_278_0,,,,,,1351,,1910,Reproduction
ILLU_12188_1613_1,,,,,,1384,,1931,Reproduction
ILLU_14937_285_1,,,,,,1484,,1926,Reproduction
ILLU_11316_483_0,,,,,,1438,,1914,Reproduction
ILLU_14368_480_1,,,,,,1484,,1929,Reproduction
ILLU_13393_230_0,,,,,,1351,,1930,Reproduction
ILLU_11283_359_0,,,,,,1438,,1911,Reproduction
ILLU_14592_230_1,,,,,,1476,,1879,Reproduction
ILLU_15362_169_0,,,,,,1279,,1910,Reproduction
ILLU_11405_844_0,,,,,,1336,,1923,Reproduction
ILLU_10960_458_0,,,,,,1438,,1917,Reproduction
ILLU_11634_87_0,,,,,,1438,,1931,Reproduction
ILLU_13391_142_0,,,,,,1351,,1930,Reproduction
ILLU_11340_644_1,,,,,,1336,,1922,Reproduction
ILLU_11390_723_0,,,,,,1336,,1928,Reproduction
ILLU_11501_224_0,,,,,,1438,,1926,Reproduction
ILLU_12697_4514_2,,,,,,1384,,1930,Reproduction
ILLU_11377_39_0,,,,,,1336,,1928,Reproduction
ILLU_11412_1011_3,,,,,,1336,,1924,Reproduction
ILLU_14980_248_0,,,,,,1473,,1927,Reproduction
ILLU_10461_452_0,,,,,,1438,,1905,Reproduction
ILLU_11432_234_0,,,,,,1336,,1929,Reproduction
ILLU_11356_509_3,,,,,,1336,,1925,Reproduction
ILLU_12017_303_0,,,,,,1351,,1930,Reproduction
ILLU_10659_212_2,,,,,,1438,,1903,Reproduction
ILLU_10943_306_1,,,,,,1368,,1913,Reproduction
ILLU_10539_281_0,,,,,,1368,,1891,Reproduction
ILLU_13303_62_0,,,,,,1351,,1924,Reproduction
ILLU_12035_113_4,,,,,,1384,,1935,Reproduction
ILLU_10450_4_1,,,,,,1438,,1904,Reproduction
ILLU_10398_338_0,,,,,,1368,,1911,Reproduction
ILLU_11394_220_3,,,,,,1336,,1923,Reproduction
ILLU_13407_223_0,,,,,,1351,,1932,Reproduction
ILLU_11343_751_0,,,,,,1336,,1922,Reproduction
ILLU_12246_2703_0,,,,,,1384,,1933,Reproduction
ILLU_11992_806_0,,,,,,1384,,1938,Reproduction
ILLU_11549_141_0,,,,,,1438,,1925,Reproduction
ILLU_12412_844_0,,,,,,1397,,1921,Reproduction
ILLU_11348_384_0,,,,,,1438,,1918,Reproduction
ILLU_13387_395_0,,,,,,1351,,1930,Reproduction
ILLU_10938_124_0,,,,,,1368,,1913,Reproduction
ILLU_10797_203_0,,,,,,1368,,1890,Reproduction
ILLU_15293_105_0,,,,,,1476,,1875,Reproduction
ILLU_14256_203_1,,,,,,1302,,1934,Reproduction
ILLU_13328_218_0,,,,,,1351,,1927,Reproduction
ILLU_12199_4704_2,,,,,,1384,,1931,Reproduction
ILLU_10398_340_0,,,,,,1368,,1911,Reproduction
ILLU_11335_245_1,,,,,,1336,,1922,Reproduction
ILLU_10332_147_0,,,,,,1438,,1910,Reproduction
ILLU_13380_270_0,,,,,,1351,,1929,Reproduction
ILLU_15892_144_3,,,,,,1477,,1905,Reproduction
ILLU_12036_122_1,,,,,,1384,,1935,Reproduction
ILLU_12010_451_2,,,,,,1384,,1936,Reproduction
ILLU_10698_325_0,,,,,,1368,,1897,Reproduction
ILLU_13083_242_0,,,,,,1351,,1913,Reproduction
ILLU_15986_439_4,,,,,,1302,,1927,Reproduction
ILLU_15345_94_0,,,,,,1279,,1902,Reproduction
ILLU_15361_100_0,,,,,,1279,,1910,Reproduction
ILLU_11361_1094_1,,,,,,1336,,1925,Reproduction
ILLU_11348_379_0,,,,,,1438,,1918,Reproduction
ILLU_15296_136_0,,,,,,1476,,1876,Reproduction
ILLU_15639_131_1,,,,,,1479,,1912,Reproduction
ILLU_16384_4_0,,,,,,1311,,1949,Reproduction
ILLU_13255_99_0,,,,,,1351,,1904,Reproduction
ILLU_11375_524_1,,,,,,1336,,1926,Reproduction
ILLU_13317_166_0,,,,,,1351,,1926,Reproduction
ILLU_15762_53_1,,,,,,1400,,1933,Reproduction
ILLU_14980_251_1,,,,,,1473,,1927,Reproduction
ILLU_14405_30_0,,,,,,1302,,1938,Reproduction
ILLU_10754_265_0,,,,,,1438,,1907,Reproduction
ILLU_15361_95_1,,,,,,1279,,1910,Reproduction
ILLU_16304_355_1,,,,,,1302,,1949,Reproduction
ILLU_13268_362_0,,,,,,1351,,1914,Reproduction
ILLU_14957_197_0,,,,,,1473,,1922,Reproduction
ILLU_14275_405_0,,,,,,1389,,1929,Reproduction
ILLU_11341_685_2,,,,,,1336,,1922,Reproduction
ILLU_15358_219_0,,,,,,1408,,1909,Reproduction
ILLU_13370_95_0,,,,,,1351,,1929,Reproduction
ILLU_14983_454_0,,,,,,1473,,1927,Reproduction
ILLU_12233_4803_2,,,,,,1384,,1932,Reproduction
ILLU_12003_24257_3,,,,,,1384,,1939,Reproduction
ILLU_14992_268_2,,,,,,1302,,1926,Reproduction
ILLU_14322_138_2,,,,,,1473,,1932,Reproduction
ILLU_13345_135_0,,,,,,1351,,1928,Reproduction
ILLU_10481_293_0,,,,,,1438,,1910,Reproduction
ILLU_14592_229_0,,,,,,1476,,1879,Reproduction
ILLU_16296_77_0,,,,,,1302,,1946,Reproduction
ILLU_13383_200_1,,,,,,1351,,1929,Reproduction
ILLU_10464_128_0,,,,,,1438,,1907,Reproduction
ILLU_14966_58_3,,,,,,1473,,1924,Reproduction
ILLU_13346_161_0,,,,,,1351,,1928,Reproduction
ILLU_14346_145_1,,,,,,1484,,1928,Reproduction
ILLU_15722_111_2,,,,,,1473,,1928,Reproduction
ILLU_12411_333_1,,,,,,1397,,1920,Reproduction
ILLU_12411_333_0,,,,,,1397,,1920,Reproduction
ILLU_11482_45_0,,,,,,1438,,1922,Reproduction
ILLU_14346_145_0,,,,,,1484,,1928,Reproduction
ILLU_15314_235_0,,,,,,1476,,1883,Reproduction
ILLU_10984_155_0,,,,,,1374,,1913,Reproduction
ILLU_16002_129_1,,,,,,1473,,1929,Reproduction
ILLU_14966_58_2,,,,,,1473,,1924,Reproduction
ILLU_16296_77_1,,,,,,1302,,1946,Reproduction
ILLU_15693_192_0,,,,,,1479,,1911,Reproduction
ILLU_11392_803_1,,,,,,1336,,1928,Reproduction
ILLU_10351_399_0,,,,,,1438,,1912,Reproduction
ILLU_12548_427_0,,,,,,1368,,1911,Reproduction
ILLU_16302_332_0,,,,,,1302,,1949,Reproduction
ILLU_11552_354_0,,,,,,1438,,1925,Reproduction
ILLU_15892_146_0,,,,,,1477,,1905,Reproduction
ILLU_15893_201_1,,,,,,1477,,1905,Reproduction
ILLU_15358_219_1,,,,,,1408,,1909,Reproduction
ILLU_11474_31_0,,,,,,1438,,1921,Reproduction
ILLU_16304_355_0,,,,,,1302,,1949,Reproduction
ILLU_11438_542_1,,,,,,1336,,1929,Reproduction
ILLU_10939_97_0,,,,,,1368,,1913,Reproduction
ILLU_14405_30_1,,,,,,1302,,1938,Reproduction
ILLU_14980_251_0,,,,,,1473,,1927,Reproduction
ILLU_15762_53_0,,,,,,1400,,1933,Reproduction
ILLU_10963_380_0,,,,,,1368,,1918,Reproduction
ILLU_15310_299_0,,,,,,1476,,1880,Reproduction
ILLU_12638_425_2,,,,,,1336,,1922,Reproduction
ILLU_13406_121_0,,,,,,1351,,1932,Reproduction
ILLU_11375_524_0,,,,,,1336,,1926,Reproduction
ILLU_11361_1094_0,,,,,,1336,,1925,Reproduction
ILLU_13383_202_2,,,,,,1351,,1929,Reproduction
ILLU_13405_84_0,,,,,,1351,,1932,Reproduction
ILLU_11379_90_0,,,,,,1336,,1928,Reproduction
ILLU_11311_217_0,,,,,,1438,,1914,Reproduction
ILLU_11413_1021_3,,,,,,1336,,1924,Reproduction
ILLU_11351_13_1,,,,,,1336,,1925,Reproduction
ILLU_11335_245_0,,,,,,1336,,1922,Reproduction
ILLU_13058_321_0,,,,,,1351,,1909,Reproduction
ILLU_11893_52_2,,,,,,1384,,1936,Reproduction
ILLU_10332_147_1,,,,,,1438,,1910,Reproduction
ILLU_14256_203_0,,,,,,1302,,1934,Reproduction
ILLU_10792_309_0,,,,,,1368,,1892,Reproduction
ILLU_10364_260_0,,,,,,1368,,1935,Reproduction
ILLU_11524_149_0,,,,,,1438,,1929,Reproduction
ILLU_10955_72_0,,,,,,1438,,1916,Reproduction
ILLU_13393_229_0,,,,,,1351,,1930,Reproduction
ILLU_16293_64_1,,,,,,1302,,1946,Reproduction
ILLU_15062_11_1,,,,,,1488,,1926,Reproduction
ILLU_11992_806_1,,,,,,1384,,1938,Reproduction
ILLU_11343_751_1,,,,,,1336,,1922,Reproduction
ILLU_11394_220_2,,,,,,1336,,1923,Reproduction
ILLU_16019_344_0,,,,,,1473,,1934,Reproduction
ILLU_15715_160_0,,,,,,1479,,1905,Reproduction
ILLU_11578_110_0,,,,,,1438,,1927,Reproduction
ILLU_11283_338_0,,,,,,1438,,1911,Reproduction
ILLU_15190_169_2,,,,,,1484,,1927,Reproduction
ILLU_15400_70_1,,,,,,1279,,1932,Reproduction
ILLU_12025_1102_0,,,,,,1384,,1934,Reproduction
ILLU_11432_234_1,,,,,,1336,,1929,Reproduction
ILLU_10875_325_0,,,,,,1438,,1903,Reproduction
ILLU_11414_1120_1,,,,,,1336,,1924,Reproduction
ILLU_10875_6_0,,,,,,1438,,1903,Reproduction
ILLU_13312_24_0,,,,,,1351,,1925,Reproduction
ILLU_11412_1011_2,,,,,,1336,,1924,Reproduction
ILLU_10953_133_0,,,,,,1368,,1915,Reproduction
ILLU_11377_39_1,,,,,,1336,,1928,Reproduction
ILLU_10394_358_0,,,,,,1368,,1899,Reproduction
ILLU_13062_109_0,,,,,,1351,,1910,Reproduction
ILLU_10871_168_0,,,,,,1368,,1888,Reproduction
ILLU_12191_2111_1,,,,,,1384,,1931,Reproduction
ILLU_14270_72_2,,,,,,1389,,1929,Reproduction
ILLU_16004_213_0,,,,,,1473,,1930,Reproduction
ILLU_11633_82_0,,,,,,1438,,1931,Reproduction
ILLU_10387_26_0,,,,,,1438,,1909,Reproduction
ILLU_14592_230_0,,,,,,1476,,1879,Reproduction
ILLU_10710_125_0,,,,,,1569,,1895,Reproduction
ILLU_13324_358_0,,,,,,1351,,1926,Reproduction
ILLU_11406_39_2,,,,,,1336,,1924,Reproduction
ILLU_10655_619_0,,,,,,1438,,1911,Reproduction
ILLU_13265_205_0,,,,,,1351,,1913,Reproduction
ILLU_12188_1613_0,,,,,,1384,,1931,Reproduction
ILLU_10876_291_0,,,,,,1438,,1904,Reproduction
ILLU_11412_1013_0,,,,,,1336,,1924,Reproduction
ILLU_12207_3108_0,,,,,,1384,,1931,Reproduction
ILLU_12021_402_0,,,,,,1384,,1934,Reproduction
ILLU_11998_127_0,,,,,,1384,,1939,Reproduction
ILLU_10645_301_0,,,,,,1438,,1903,Reproduction
ILLU_15410_404_0,,,,,,1600,,1897,Reproduction
ILLU_12321_134_1,,,,,,1336,,1925,Reproduction
ILLU_11340_625_1,,,,,,1336,,1922,Reproduction
ILLU_13060_342_1,,,,,,1351,,1910,Reproduction
ILLU_15717_212_0,,,,,,1479,,1906,Reproduction
ILLU_11374_392_1,,,,,,1336,,1926,Reproduction
ILLU_11391_741_1,,,,,,1336,,1928,Reproduction
ILLU_11439_581_0,,,,,,1336,,1929,Reproduction
ILLU_10577_122_0,,,,,,1569,,1899,Reproduction
ILLU_10332_89_0,,,,,,1438,,1910,Reproduction
ILLU_10464_81_0,,,,,,1438,,1907,Reproduction
ILLU_12667_266_0,,,,,,1368,,1937,Reproduction
ILLU_16294_65_0,,,,,,1302,,1946,Reproduction
ILLU_11341_683_1,,,,,,1336,,1922,Reproduction
ILLU_15064_10_0,,,,,,1488,,1926,Reproduction
ILLU_11397_546_1,,,,,,1336,,1923,Reproduction
ILLU_10706_447_1,,,,,,1438,,1909,Reproduction
ILLU_12566_246_1,,,,,,1368,,1919,Reproduction
ILLU_13340_163_0,,,,,,1351,,1927,Reproduction
ILLU_11414_1119_1,,,,,,1336,,1924,Reproduction
ILLU_15893_198_0,,,,,,1477,,1905,Reproduction
ILLU_15342_132_0,,,,,,1279,,1897,Reproduction
ILLU_13049_406_0,,,,,,1351,,1901,Reproduction
ILLU_15311_69_0,,,,,,1476,,1880,Reproduction
ILLU_14405_36_3,,,,,,1302,,1938,Reproduction
ILLU_10369_106_0,,,,,,1368,,1930,Reproduction
ILLU_12442_306_0,,,,,,1351,,1931,Reproduction
ILLU_16301_158_3,,,,,,1302,,1949,Reproduction
ILLU_14465_77_0,,,,,,1525,,1912,Reproduction
ILLU_14319_405_0,,,,,,1302,,1932,Reproduction
ILLU_15734_45_0,,,,,,1400,,1931,Reproduction
ILLU_11311_213_0,,,,,,1438,,1914,Reproduction
ILLU_11897_125_0,,,,,,1384,,1936,Reproduction
ILLU_15892_123_1,,,,,,1477,,1905,Reproduction
ILLU_10670_185_0,,,,,,1438,,1903,Reproduction
ILLU_10787_16_0,,,,,,1438,,1909,Reproduction
ILLU_13058_325_0,,,,,,1351,,1909,Reproduction
ILLU_11399_611_0,,,,,,1336,,1923,Reproduction
ILLU_10922_522_0,,,,,,1368,,1911,Reproduction
ILLU_10471_499_2,,,,,,1438,,1909,Reproduction
ILLU_15361_91_0,,,,,,1279,,1910,Reproduction
ILLU_12202_515208_0,,,,,,1384,,1931,Reproduction
ILLU_13324_361_0,,,,,,1351,,1926,Reproduction
ILLU_11438_546_1,,,,,,1336,,1929,Reproduction
ILLU_10449_269_0,,,,,,1438,,1903,Reproduction
ILLU_13085_384_1,,,,,,1351,,1913,Reproduction
ILLU_10655_620_0,,,,,,1438,,1911,Reproduction
ILLU_11623_24_0,,,,,,1438,,1930,Reproduction
ILLU_12639_721_1,,,,,,1336,,1922,Reproduction
ILLU_11246_769_0,,,,,,1336,,1912,Reproduction
ILLU_12035_113_1,,,,,,1384,,1935,Reproduction
ILLU_10575_169131_0,,,,,,1569,,1896,Reproduction
ILLU_14594_373_0,,,,,,1476,,1880,Reproduction
ILLU_13075_300_0,,,,,,1351,,1912,Reproduction
ILLU_15311_103_0,,,,,,1476,,1880,Reproduction
ILLU_14935_18_2,,,,,,1484,,1925,Reproduction
ILLU_13074_282_0,,,,,,1351,,1912,Reproduction
ILLU_14377_350_0,,,,,,1302,,1928,Reproduction
ILLU_14967_144_1,,,,,,1473,,1924,Reproduction
ILLU_11552_350_0,,,,,,1438,,1925,Reproduction
ILLU_11630_3_0,,,,,,1438,,1931,Reproduction
ILLU_11624_99_1,,,,,,1438,,1930,Reproduction
ILLU_16301_167_1,,,,,,1302,,1949,Reproduction
ILLU_12659_45_1,,,,,,1336,,1927,Reproduction
ILLU_14270_74_0,,,,,,1389,,1929,Reproduction
ILLU_12227_3902_0,,,,,,1384,,1932,Reproduction
ILLU_11405_842_3,,,,,,1336,,1923,Reproduction
ILLU_13272_169_0,,,,,,1351,,1914,Reproduction
ILLU_15358_223_11,,,,,,1408,,1909,Reproduction
ILLU_10665_536_0,,,,,,1438,,1910,Reproduction
ILLU_10976_243_0,,,,,,1368,,1929,Reproduction
ILLU_12182_210_1,,,,,,1384,,1931,Reproduction
ILLU_11439_578_0,,,,,,1336,,1929,Reproduction
ILLU_15359_69_0,,,,,,1279,,1907,Reproduction
ILLU_10528_217_0,,,,,,1368,,1887,Reproduction
ILLU_14315_169_1,,,,,,1302,,1932,Reproduction
ILLU_11579_133_0,,,,,,1438,,1928,Reproduction
ILLU_11374_403_1,,,,,,1336,,1926,Reproduction
ILLU_15696_264_0,,,,,,1479,,1912,Reproduction
ILLU_11412_1017_0,,,,,,1336,,1924,Reproduction
ILLU_11348_399_0,,,,,,1438,,1918,Reproduction
ILLU_15698_152_0,,,,,,1479,,1912,Reproduction
ILLU_14318_316_1,,,,,,1302,,1932,Reproduction
ILLU_11456_352_0,,,,,,1368,,1930,Reproduction
ILLU_15501_9_0,,,,,,1504,,1894,Reproduction
ILLU_10350_387_0,,,,,,1438,,1912,Reproduction
ILLU_13363_315_0,,,,,,1351,,1929,Reproduction
ILLU_11424_326_1,,,,,,1336,,1927,Reproduction
ILLU_11374_394_3,,,,,,1336,,1926,Reproduction
ILLU_15949_76_0,,,,,,1302,,1932,Reproduction
ILLU_14954_267_0,,,,,,1473,,1921,Reproduction
ILLU_16385_4_0,,,,,,1311,,1950,Reproduction
ILLU_11298_249_0,,,,,,1336,,1919,Reproduction
ILLU_10875_321_0,,,,,,1438,,1903,Reproduction
ILLU_11481_395_1,,,,,,1438,,1922,Reproduction
ILLU_12412_838_1,,,,,,1397,,1921,Reproduction
ILLU_11626_379_0,,,,,,1438,,1931,Reproduction
ILLU_13078_142_0,,,,,,1351,,1912,Reproduction
ILLU_14254_191_0,,,,,,1302,,1934,Reproduction
ILLU_12011_13_1,,,,,,1384,,1937,Reproduction
ILLU_11573_405_0,,,,,,1438,,1930,Reproduction
ILLU_10753_158_0,,,,,,1438,,1909,Reproduction
ILLU_14974_437_2,,,,,,1473,,1925,Reproduction
ILLU_10362_307_0,,,,,,1368,,1932,Reproduction
ILLU_12184_911_1,,,,,,1384,,1931,Reproduction
ILLU_11432_230_0,,,,,,1336,,1929,Reproduction
ILLU_13320_234_0,,,,,,1351,,1926,Reproduction
ILLU_14953_102_0,,,,,,1473,,1921,Reproduction
ILLU_11486_7_0,,,,,,1438,,1932,Reproduction
ILLU_13067_5_0,,,,,,1351,,1911,Reproduction
ILLU_10786_271_0,,,,,,1438,,1906,Reproduction
ILLU_11309_30_0,,,,,,1438,,1913,Reproduction
ILLU_12034_93_4,,,,,,1384,,1935,Reproduction
ILLU_11374_394_2,,,,,,1336,,1926,Reproduction
ILLU_15419_162_0,,,,,,1408,,1872,Reproduction
ILLU_12618_209_0,,,,,,1438,,1911,Reproduction
ILLU_16029_253_0,,,,,,1534,,1922,Reproduction
ILLU_10558_111_0,,,,,,1368,,1910,Reproduction
ILLU_10575_169128_0,,,,,,1569,,1896,Reproduction
ILLU_12636_749_0,,,,,,1336,,1920,Reproduction
ILLU_15178_3_0,,,,,,1491,,1918,Reproduction
ILLU_11424_326_0,,,,,,1336,,1927,Reproduction
ILLU_13298_66_0,,,,,,1351,,1922,Reproduction
ILLU_15986_439_0,,,,,,1302,,1927,Reproduction
ILLU_11579_133_1,,,,,,1438,,1928,Reproduction
ILLU_15550_172_0,,,,,,1603,,1895,Reproduction
ILLU_13349_354_0,,,,,,1351,,1928,Reproduction
ILLU_12435_224_0,,,,,,1351,,1931,Reproduction
ILLU_15343_34_0,,,,,,1279,,1899,Reproduction
ILLU_10347_337_0,,,,,,1438,,1912,Reproduction
ILLU_14952_61_1,,,,,,1473,,1921,Reproduction
ILLU_15692_155_0,,,,,,1479,,1911,Reproduction
ILLU_10719_137_0,,,,,,1368,,1898,Reproduction
ILLU_12563_355_0,,,,,,1368,,1916,Reproduction
ILLU_10358_92_2,,,,,,1368,,1931,Reproduction
ILLU_10460_471_0,,,,,,1438,,1906,Reproduction
ILLU_13357_212_0,,,,,,1351,,1928,Reproduction
ILLU_15358_223_10,,,,,,1408,,1909,Reproduction
ILLU_12561_182_0,,,,,,1368,,1915,Reproduction
ILLU_10951_451_0,,,,,,1368,,1915,Reproduction
ILLU_14991_223_1,,,,,,1302,,1926,Reproduction
ILLU_13346_158_0,,,,,,1351,,1928,Reproduction
ILLU_11344_825_3,,,,,,1336,,1922,Reproduction
ILLU_13061_281_0,,,,,,1351,,1910,Reproduction
ILLU_11288_489_0,,,,,,1438,,1912,Reproduction
ILLU_13060_346_0,,,,,,1351,,1910,Reproduction
ILLU_16301_167_0,,,,,,1302,,1949,Reproduction
ILLU_11517_28_0,,,,,,1438,,1928,Reproduction
ILLU_14967_144_0,,,,,,1473,,1924,Reproduction
ILLU_14297_329_2,,,,,,1302,,1929,Reproduction
ILLU_11489_119_0,,,,,,1438,,1932,Reproduction
ILLU_15347_125_0,,,,,,1279,,1904,Reproduction
ILLU_13329_283_0,,,,,,1351,,1927,Reproduction
ILLU_14982_416_1,,,,,,1473,,1927,Reproduction
ILLU_11511_170_0,,,,,,1438,,1927,Reproduction
ILLU_12639_721_0,,,,,,1336,,1922,Reproduction
ILLU_14405_34_0,,,,,,1302,,1938,Reproduction
ILLU_10759_416_1,,,,,,1368,,1906,Reproduction
ILLU_10754_261_0,,,,,,1438,,1907,Reproduction
ILLU_13085_384_0,,,,,,1351,,1913,Reproduction
ILLU_10952_480_0,,,,,,1368,,1915,Reproduction
ILLU_14939_763_0,,,,,,1484,,1926,Reproduction
ILLU_11283_325_0,,,,,,1438,,1911,Reproduction
ILLU_15422_4_0,,,,,,1491,,1920,Reproduction
ILLU_13058_325_1,,,,,,1351,,1909,Reproduction
ILLU_11897_125_1,,,,,,1384,,1936,Reproduction
ILLU_11405_838_0,,,,,,1336,,1923,Reproduction
ILLU_15303_180_0,,,,,,1476,,1879,Reproduction
ILLU_11565_203_0,,,,,,1438,,1930,Reproduction
ILLU_15892_123_0,,,,,,1477,,1905,Reproduction
ILLU_10649_245_0,,,,,,1438,,1903,Reproduction
ILLU_13401_205_0,,,,,,1351,,1932,Reproduction
ILLU_12768_284_0,,,,,,1368,,1926,Reproduction
ILLU_16301_158_2,,,,,,1302,,1949,Reproduction
ILLU_14319_405_1,,,,,,1302,,1932,Reproduction
ILLU_14405_36_2,,,,,,1302,,1938,Reproduction
ILLU_13407_227_0,,,,,,1351,,1932,Reproduction
ILLU_14326_478_3,,,,,,1473,,1931,Reproduction
ILLU_11444_45_0,,,,,,1336,,1930,Reproduction
ILLU_11580_145_0,,,,,,1438,,1928,Reproduction
ILLU_11414_1119_0,,,,,,1336,,1924,Reproduction
ILLU_13340_163_1,,,,,,1351,,1927,Reproduction
ILLU_11348_380_0,,,,,,1438,,1918,Reproduction
ILLU_11570_341_0,,,,,,1438,,1930,Reproduction
ILLU_15316_456_0,,,,,,1476,,1884,Reproduction
ILLU_11533_359_0,,,,,,1438,,1929,Reproduction
ILLU_10745_372_0,,,,,,1438,,1910,Reproduction
ILLU_13387_391_0,,,,,,1351,,1930,Reproduction
ILLU_11397_546_0,,,,,,1336,,1923,Reproduction
ILLU_13392_197_0,,,,,,1351,,1930,Reproduction
ILLU_12566_246_0,,,,,,1368,,1919,Reproduction
ILLU_11394_219_3,,,,,,1336,,1923,Reproduction
ILLU_11341_683_0,,,,,,1336,,1922,Reproduction
ILLU_16294_65_1,,,,,,1302,,1946,Reproduction
ILLU_12182_209_1,,,,,,1384,,1931,Reproduction
ILLU_10456_79_0,,,,,,1438,,1905,Reproduction
ILLU_11397_546_2,,,,,,1336,,1923,Reproduction
ILLU_14275_403_0,,,,,,1389,,1929,Reproduction
ILLU_11283_362_0,,,,,,1438,,1911,Reproduction
ILLU_11394_219_1,,,,,,1336,,1923,Reproduction
ILLU_11283_327_0,,,,,,1438,,1911,Reproduction
ILLU_13290_289_0,,,,,,1351,,1921,Reproduction
ILLU_10921_46_0,,,,,,1368,,1911,Reproduction
ILLU_13322_278_0,,,,,,1351,,1926,Reproduction
ILLU_14981_390_1,,,,,,1473,,1927,Reproduction
ILLU_11438_544_0,,,,,,1336,,1929,Reproduction
ILLU_13340_163_3,,,,,,1351,,1927,Reproduction
ILLU_11414_1119_2,,,,,,1336,,1924,Reproduction
ILLU_13383_206_1,,,,,,1351,,1929,Reproduction
ILLU_11456_349_0,,,,,,1368,,1930,Reproduction
ILLU_16301_158_0,,,,,,1302,,1949,Reproduction
ILLU_10708_143_0,,,,,,1438,,1909,Reproduction
ILLU_15892_123_2,,,,,,1477,,1905,Reproduction
ILLU_13350_370_0,,,,,,1351,,1928,Reproduction
ILLU_10466_429_0,,,,,,1438,,1908,Reproduction
ILLU_11405_838_2,,,,,,1336,,1923,Reproduction
ILLU_11290_85_0,,,,,,1438,,1912,Reproduction
ILLU_14273_211_0,,,,,,1389,,1929,Reproduction
ILLU_11231_588_0,,,,,,1336,,1911,Reproduction
ILLU_10713_292_0,,,,,,1368,,1890,Reproduction
ILLU_10471_499_1,,,,,,1438,,1909,Reproduction
ILLU_10344_140_0,,,,,,1438,,1911,Reproduction
ILLU_13324_347_0,,,,,,1351,,1926,Reproduction
ILLU_11538_472_0,,,,,,1438,,1929,Reproduction
ILLU_12639_721_2,,,,,,1336,,1922,Reproduction
ILLU_11580_147_0,,,,,,1438,,1928,Reproduction
ILLU_16013_378_0,,,,,,1473,,1931,Reproduction
ILLU_12412_842_0,,,,,,1397,,1921,Reproduction
ILLU_15698_149_0,,,,,,1479,,1912,Reproduction
ILLU_11348_382_0,,,,,,1438,,1918,Reproduction
ILLU_15708_170_0,,,,,,1479,,1905,Reproduction
ILLU_10392_184_0,,,,,,1368,,1895,Reproduction
ILLU_13401_207_0,,,,,,1351,,1932,Reproduction
ILLU_10361_210_1,,,,,,1368,,1932,Reproduction
ILLU_11495_447_0,,,,,,1438,,1932,Reproduction
ILLU_15190_169_5,,,,,,1484,,1927,Reproduction
ILLU_11286_108_0,,,,,,1438,,1911,Reproduction
ILLU_10371_159_0,,,,,,1368,,1930,Reproduction
ILLU_15327_82_0,,,,,,1476,,1890,Reproduction
ILLU_15983_411_1,,,,,,1302,,1927,Reproduction
ILLU_10332_141_0,,,,,,1438,,1910,Reproduction
ILLU_14472_254_1,,,,,,1479,,1913,Reproduction
