ID,Volume_ID,_journal-id,liens iiif,liens de citation (page),liens de citation (volume),bibliographie
11610,1852,1336.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1909/canvas/0638.json,https://digi.ub.uni-heidelberg.de/diglit/cicerone1909/0638,,"1.1909.19, S. 610"
11611,1853,1336.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1909/canvas/0703.json,https://digi.ub.uni-heidelberg.de/diglit/cicerone1909/0703,,"1.1909.21, S. 675-676"
11600,1854,1336.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1909/canvas/0120.json,https://digi.ub.uni-heidelberg.de/diglit/cicerone1909/0120,,"1.1909.3, S. 106"
12669,1855,1336.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1909/canvas/0113.json,https://digi.ub.uni-heidelberg.de/diglit/cicerone1909/0113,,"1.1909.3, S. 99"
12670,1856,1336.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1909/canvas/0161.json,https://digi.ub.uni-heidelberg.de/diglit/cicerone1909/0161,,"1.1909.4, S. 147"
12671,1857,1336.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1909/canvas/0218.json,https://digi.ub.uni-heidelberg.de/diglit/cicerone1909/0218,,"1.1909.6, S. 202"
11601,1858,1336.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1909/canvas/0247.json,https://digi.ub.uni-heidelberg.de/diglit/cicerone1909/0247,,"1.1909.7, S. 231-232"
11602,1859,1336.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1909/canvas/0249.json,https://digi.ub.uni-heidelberg.de/diglit/cicerone1909/0249,,"1.1909.7, S. 233-234"
12672,1860,1336.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/cicerone1909/canvas/0319.json,https://digi.ub.uni-heidelberg.de/diglit/cicerone1909/0319,,"1.1909.9, S. 303-303"
11812,1861,1570.0,,,,"1.1910/1911.14, S. 457-469"
12649,1862,1358.0,,,,"1.1911, Sp. 717-721"
10800,1863,1342.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/sturm1910_1911/canvas/0378.json,https://digi.ub.uni-heidelberg.de/diglit/sturm1910_1911/0378,,"1.1911.47, S. 372"
10799,1864,1342.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/sturm1910_1911/canvas/0402.json,https://digi.ub.uni-heidelberg.de/diglit/sturm1910_1911/0402,,"1.1911.50, S. 396-397"
12782,1865,1563.0,,,,"1.1912, S. 19-22"
11694,1866,1334.0,,,,"1.1912, S. 35-41"
11695,1867,1334.0,,,,"1.1912, S. 48-52"
11783,1868,1563.0,,,,"1.1912, S. 87-89"
12204,1869,1377.0,,,,"1.1913/1914, S. 223-225"
11875,1870,1377.0,,,,"1.1913/1914, S. 231-241"
12205,1871,1377.0,,,,"1.1913/1914, S. 345-348"
12720,1872,1318.0,,,,"1.1914/15, S. 181-186"
11797,1873,1318.0,,,,"1.1914/1915, S. 121-122"
10338,1874,1564.0,,,,"1.1916.7, S. 137-139"
11793,1875,1616.0,,,,"1.1917, S. 155-158"
10340,1876,1323.0,,,,"1.1917.5, S. 138-144"
10341,1877,1323.0,,,,"1.1917.5, S. 145-154"
10342,1878,1323.0,,,,"1.1917.9, S. 270-276"
11803,1879,1379.0,,,,"1.1917/1918, S. 25"
11792,1880,1333.0,,,,"1.1918.1, S. 2"
11810,1881,1319.0,,,,"1.1919, S. 273-276"
11788,1882,1347.0,,,,"1.1919/1920.1, S. 17"
12408,1883,1397.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/feuer1919_1920/canvas/0191.json,https://digi.ub.uni-heidelberg.de/diglit/feuer1919_1920/0191,,"1.1919/1920.2/3, S. 145-156"
12409,1884,1397.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/feuer1919_1920/canvas/0371.json,https://digi.ub.uni-heidelberg.de/diglit/feuer1919_1920/0371,,"1.1919/1920.5, S. 313-318"
12410,1885,1397.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/feuer1919_1920/canvas/0377.json,https://digi.ub.uni-heidelberg.de/diglit/feuer1919_1920/0377,,"1.1919/1920.5, S. 319-327"
12411,1886,1397.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/feuer1919_1920/canvas/0386.json,https://digi.ub.uni-heidelberg.de/diglit/feuer1919_1920/0386,,"1.1919/1920.5, S. 328-337"
12420,1887,1364.0,,,,"1.1920, S. 153-154"
12421,1888,1364.0,,,,"1.1920, S. 154-155"
11787,1889,1364.0,,,,"1.1920, S. 155-158"
12336,1890,1421.0,,,,"1.1920, S. 156"
12337,1891,1421.0,,,,"1.1920, S. 245-252"
12338,1892,1421.0,,,,"1.1920, S. 265-268"
12339,1893,1421.0,,,,"1.1920, S. 301-304"
12329,1894,1421.0,,,,"1.1920, S. 305-318"
12340,1895,1421.0,,,,"1.1920, S. 344-348"
12332,1896,1421.0,,,,"1.1920, S. 39-48"
12333,1897,1421.0,,,,"1.1920, S. 57-67"
12334,1898,1421.0,,,,"1.1920, S. 80-92"
12330,1899,1421.0,,,,"1.1920, S. 9-26"
12335,1900,1421.0,,,,"1.1920, S. 93-95"
11659,1901,1339.0,,,,"1.1921.1, S. 29"
11658,1902,1339.0,,,,"1.1921.1, S. 44-47 [Fehler in der Seitenzählung des Heftes]"
11662,1903,1339.0,,,,"1.1921.2/3, S. 101-104"
11663,1904,1339.0,,,,"1.1921.2/3, S. 104"
11660,1905,1339.0,,,,"1.1921.2/3, S. 83"
11661,1906,1339.0,,,,"1.1921.2/3, S. 96"
12686,1907,1339.0,,,,"1.1921.2/3, S. 97-99"
11664,1908,1339.0,,,,"1.1921.4/5, S. 117-122"
11665,1909,1339.0,,,,"1.1921.4/5, S. 124"
10372,1910,1339.0,,,,"1.1921.4/5, S. 132-134"
10373,1911,1339.0,,,,"1.1921.4/5, S. 154-162"
10374,1912,1339.0,,,,"1.1921.4/5, S. 163-165"
10375,1913,1339.0,,,,"1.1921.4/5, S. 167-170"
10377,1914,1339.0,,,,"1.1921.6, S. 206-207"
12687,1915,1339.0,,,,"1.1921.6, S. 209-212"
10376,1916,1339.0,,,,"1.1921.6, S. 215-216"
10378,1917,1339.0,,,,"1.1921.6, S. 224-226"
10379,1918,1339.0,,,,"1.1921.6, S. 250"
11656,1919,1339.0,,,,"1.1921.7, S. d-m"
11657,1920,1339.0,,,,"1.1921.7, S. n"
11680,1921,1394.0,,,,"1.1925, S. 13-16"
11683,1922,1394.0,,,,"1.1925, S. 145-149"
11684,1923,1394.0,,,,"1.1925, S. 155-157"
11685,1924,1394.0,,,,"1.1925, S. 193-205"
11686,1925,1394.0,,,,"1.1925, S. 227-229"
11687,1926,1394.0,,,,"1.1925, S. 235-238"
11688,1927,1394.0,,,,"1.1925, S. 247"
11681,1928,1394.0,,,,"1.1925, S. 42-46"
12767,1929,1423.0,,,,"1.1925, S. 427-443"
11682,1930,1394.0,,,,"1.1925, S. 95-101"
12569,1931,1617.0,,,,"1.1927.1, S. 11-14; 1.1927.2, S.20-22"
12568,1932,1617.0,,,,"1.1927.1, S. 16-19"
12098,1933,1384.0,,x,,"1.1927.10, S. 5"
10968,1934,1617.0,,,,"1.1927.2, S. 22-25"
10969,1935,1617.0,,,,"1.1927.2, S. 37"
11823,1936,1356.0,,,,"1.1928.11, S. 954-957"
11824,1937,1356.0,,,,"1.1928.12, S. 1030-1033"
12721,1938,1356.0,,,,"1.1928.2, S. 162-164"
11819,1939,1356.0,,,,"1.1928.3, S. 216-222"
11820,1940,1356.0,,,,"1.1928.3, S. 253-254"
11821,1941,1356.0,,,,"1.1928.5, S. 363-377"
11822,1942,1356.0,,,,"1.1928.5, S. 429-433"
12048,1943,1618.0,,,,"1.1928.68, S. 9"
12722,1944,1356.0,,,,"1.1928.9, S. 748-755"
12097,1945,1384.0,,x,,"1.1929.2, S. 1"
12281,1946,1573.0,,,,"1.1933.2, S. 3"
12282,1947,1573.0,,,,"1.1933.9, S. 3"
13462,1948,1574.0,,,,"1.1936. 200, S. 3"
13431,1949,1574.0,,,,"1.1936.100, S. 3"
13432,1950,1574.0,,,,"1.1936.105, S. 3"
13412,1951,1574.0,,,,"1.1936.11, S. 3"
13433,1952,1574.0,,,,"1.1936.11, S. 4"
13486,1953,1574.0,,,,"1.1936.114, S. 3"
13487,1954,1574.0,,,,"1.1936.115, S. 4"
13489,1955,1574.0,,,,"1.1936.116, S. 2"
13488,1956,1574.0,,,,"1.1936.116, S. 3"
13490,1957,1574.0,,,,"1.1936.120, S. 5"
13491,1958,1574.0,,,,"1.1936.123, S. 4"
13492,1959,1574.0,,,,"1.1936.132, S. 5"
13493,1960,1574.0,,,,"1.1936.133, S. 4"
13790,1961,1574.0,,,,"1.1936.137, S. 4"
13413,1962,1574.0,,,,"1.1936.14, S. 3"
13440,1963,1574.0,,,,"1.1936.140, S. 4"
13441,1964,1574.0,,,,"1.1936.141, S. 2"
13442,1965,1574.0,,,,"1.1936.146, S. 5"
13443,1966,1574.0,,,,"1.1936.147, S. 3"
13444,1967,1574.0,,,,"1.1936.147, S. 4"
13414,1968,1574.0,,,,"1.1936.15, S. 5"
13446,1969,1574.0,,,,"1.1936.152, S. 4"
13494,1970,1574.0,,,,"1.1936.156, S. 3"
13448,1971,1574.0,,,,"1.1936.159, S. 3"
13453,1972,1574.0,,,,"1.1936.163, S. 4"
13454,1973,1574.0,,,,"1.1936.171, S. 4"
13495,1974,1574.0,,,,"1.1936.172, S. 3; 1.1936.177, S. 3; 1.1936.180, S. 3; 1.1936.186, S. 3"
13455,1975,1574.0,,,,"1.1936.174, S. 5"
13456,1976,1574.0,,,,"1.1936.175, S. 3"
13457,1977,1574.0,,,,"1.1936.187, S. 3"
13458,1978,1574.0,,,,"1.1936.189, S. 3"
13459,1979,1574.0,,,,"1.1936.193, S. 3"
13460,1980,1574.0,,,,"1.1936.193, S. 4"
13461,1981,1574.0,,,,"1.1936.194, S. 3"
13463,1982,1574.0,,,,"1.1936.196, S. 3"
13791,1983,1574.0,,,,"1.1936.2, S. 4"
13464,1984,1574.0,,,,"1.1936.200, S. 3"
13416,1985,1574.0,,,,"1.1936.30, S. 3"
13415,1986,1574.0,,,,"1.1936.37, S. 3"
13411,1987,1574.0,,,,"1.1936.4, S. 3"
13418,1988,1574.0,,,,"1.1936.44, S. 4"
13419,1989,1574.0,,,,"1.1936.46, S. 3"
13436,1990,1574.0,,,,"1.1936.46, S. 4"
13420,1991,1574.0,,,,"1.1936.48, S. 3"
13422,1992,1574.0,,,,"1.1936.48, S. 3; 1.1936.49, S. 3"
13423,1993,1574.0,,,,"1.1936.52, S. 5"
13424,1994,1574.0,,,,"1.1936.53, S. 3"
13425,1995,1574.0,,,,"1.1936.54, S. 3"
13426,1996,1574.0,,,,"1.1936.56, S. 3"
13427,1997,1574.0,,,,"1.1936.65, S. 4"
13428,1998,1574.0,,,,"1.1936.72, S. 3"
13429,1999,1574.0,,,,"1.1936.73, S. 5"
13434,2000,1574.0,,,,"1.1936.79, S. 3"
13430,2001,1574.0,,,,"1.1936.95, S. 3"
12695,2002,1369.0,,,,"1.1937.3, S. 16-20"
11740,2003,1369.0,,,,"1.1937.3, S. 4-15"
12096,2004,1378.0,,,,"1.1939, S. 110-115; S. 137-143; S. 183-186"
16047,2005,1278.0,,,,"1.1949.1, p. 1-3"
16048,2006,1278.0,,,,"1.1949.1, p. 4"
16044,2007,1278.0,,,,"1.1949.1, p. 5"
16045,2008,1278.0,,,,"1.1949.3, p. 21"
16049,2009,1278.0,,,,"1.1949.3, p. 3"
16263,2010,1278.0,,,,"1.1949.3, p. 4"
16051,2011,1278.0,,,,"1.1949.4, p. 6"
16129,2012,1278.0,,,,1.1949.5
16046,2013,1278.0,,,,"1.1949.5, p. 14"
16066,2014,1278.0,,,,1.1950.10-11
16068,2015,1278.0,,,,"1.1950.10-11, p. 24"
16069,2016,1278.0,,,,"1.1950.10-11, p. 27"
16070,2017,1278.0,,,,"1.1950.10-11, p. 42-43"
16067,2018,1278.0,,,,"1.1950.10-11, p. 46"
16071,2019,1278.0,,,,"1.1950.10-11, p. 19-22"
16053,2020,1278.0,,,,"1.1950.6, p. 22"
16054,2021,1278.0,,,,"1.1950.6, p. 6-13"
16052,2022,1278.0,,,,"1.1950.6, p. 22"
16264,2023,1278.0,,,,"1.1950.7-8, n.p."
16057,2024,1278.0,,,,"1.1950.7-8, p. 15"
16062,2025,1278.0,,,,"1.1950.7-8, p. 32-35"
16063,2026,1278.0,,,,"1.1950.7-8, p. 42-44"
16058,2027,1278.0,,,,"1.1950.7-8, p. 47"
16056,2028,1278.0,,,,"1.1950.7-8, p. 5-7"
16059,2029,1278.0,,,,"1.1950.7-8, p. 18-21"
16055,2030,1278.0,,,,"1.1950.7-8, p. 2-4"
16061,2031,1278.0,,,,"1.1950.7-8, p. 27-31"
16060,2032,1278.0,,,,"1.1950.7-8, p. 47"
16265,2033,1278.0,,,,1.1950.9
16065,2034,1278.0,,,,"1.1950.9, p. 23"
16064,2035,1278.0,,,,"1.1950.9, p. 24"
16755,2036,1581.0,,,,"1.1951.1, p. 7-9"
16754,2037,1581.0,,,,"1.1951.1, S. 1"
16756,2038,1581.0,,,,"1.1951.8, p. 26-27"
16820,2039,1465.0,,,,"1.1951.II, S. 121"
16541,2040,1628.0,,,,"1.1952.1, p. 33-38"
16542,2041,1628.0,,,,"1.1952.2, p. 43-48"
16543,2042,1628.0,,,,"1.1952.2, S. 49-58"
16544,2043,1628.0,,,,"1.1952.2, S. 59-65"
16098,2044,1310.0,,,,"1.1953.1, p. 19-20"
16099,2045,1310.0,,,,"1.1953.1, p. 20"
16100,2046,1310.0,,,,"1.1953.1, p. 22"
16186,2047,1310.0,,,,"1.1953.1, S. 20"
16102,2048,1310.0,,,,"1.1953.2, p. 13-14"
16101,2049,1310.0,,,,"1.1953.2, S. 7"
16103,2050,1310.0,,,,"1.1954.3, p. 20-21"
16108,2051,1310.0,,,,"1.1954.4, p. 13-14"
16105,2052,1310.0,,,,"1.1954.4, p. 2"
16104,2053,1310.0,,,,"1.1954.4, p. 3-6"
16107,2054,1310.0,,,,"1.1954.4, p. 9-10"
16187,2055,1310.0,,,,"1.1954.4, S. 14"
16110,2056,1310.0,,,,"1.1954.5, p. 12"
16188,2057,1310.0,,,,"1.1954.5, p. 22"
16109,2058,1310.0,,,,"1.1954.5, p. 3"
16111,2059,1310.0,,,,"1.1954.6, p. 20-21"
16189,2060,1310.0,,,,"1.1954.6, p. 4-6"
16190,2061,1310.0,,,,"1.1954.6, S. 7-9"
16112,2062,1310.0,,,,"1.1954.7, p. 13"
16113,2063,1310.0,,,,"1.1954.7, p. 14"
16114,2064,1310.0,,,,"1.1954.7, p. 20-21"
16116,2065,1310.0,,,,"1.1954.8, p. 14-15"
16115,2066,1310.0,,,,"1.1954.8, p. 6-7"
16117,2067,1310.0,,,,"1.1954.8, S. 20"
10331,2069,1630.0,,,,"10.1875, S. 365-371"
10810,2070,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1875/canvas/0182.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1875/0182,,"10.1875.23, Sp. 353-356"
10809,2071,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1875/canvas/0185.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1875/0185,,"10.1875.23, Sp. 360"
14600,2072,1568.0,,,https://gallica.bnf.fr/ark:/12148/bpt6k35919p?rk=107296;4,10.1881
10545,2073,1368.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1894_1895/canvas/0018.json,https://digi.ub.uni-heidelberg.de/diglit/kfa1894_1895/0018,,"10.1894/95.1, S. 7-10"
10392,2074,1368.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1894_1895/canvas/0234.json,https://digi.ub.uni-heidelberg.de/diglit/kfa1894_1895/0234,,"10.1894/95.12, S. 183-185"
10736,2075,1368.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1894_1895/canvas/0371.json,https://digi.ub.uni-heidelberg.de/diglit/kfa1894_1895/0371,,"10.1894/95.19, S. 294-296 / II. Teil"
10740,2076,1368.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kfa1894_1895/canvas/0388.json,https://digi.ub.uni-heidelberg.de/diglit/kfa1894_1895/0388,,"10.1894/95.20, S. 308-311"
10147,2077,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0090.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0090,,"10.1899.11, Sp. 164-165"
10159,2078,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0093.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0093,,"10.1899.11, Sp. 169"
10163,2079,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0093.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0093,,"10.1899.11, Sp. 170"
10164,2080,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0109.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0109,,"10.1899.13, Sp. 202"
10165,2081,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0117.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0117,,"10.1899.14, Sp. 217"
10825,2081,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0117.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0117,,"10.1899.14, Sp. 217"
10166,2082,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0119.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0119,,"10.1899.14, Sp. 221"
10156,2083,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0123.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0123,,"10.1899.15, Sp. 230-231"
10167,2084,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0125.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0125,,"10.1899.15, Sp. 233-234"
10148,2085,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0129.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0129,,"10.1899.16, Sp. 241-244"
10149,2086,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0130.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0130,,"10.1899.16, Sp. 244-246"
10826,2087,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0133.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0133,,"10.1899.16, Sp. 249"
10175,2088,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0135.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0135,,"10.1899.16, Sp. 253-254"
10168,2089,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0142.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0142,,"10.1899.17, Sp. 267"
10827,2090,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0149.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0149,,"10.1899.18, Sp. 281-282"
10169,2091,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0149.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0149,,"10.1899.18, Sp. 282"
10682,2092,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0157.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0157,,"10.1899.19, Sp. 298-299"
10857,2093,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0020.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0020,,"10.1899.2, Sp. 24-25"
10170,2094,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0165.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0165,,"10.1899.20, Sp. 313-314"
10171,2095,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0165.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0165,,"10.1899.20, Sp. 314-315"
10853,2096,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0173.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0173,,"10.1899.21, Sp. 329"
10172,2097,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0174.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0174,,"10.1899.21, Sp. 331"
10151,2098,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0185.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0185,,"10.1899.23, Sp. 353-358"
10828,2099,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0189.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0189,,"10.1899.23, Sp. 362-363"
10681,2100,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0190.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0190,,"10.1899.23, Sp. 363-364"
10150,2101,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0209.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0209,,"10.1899.26, Sp. 401-405"
10152,2102,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0225.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0225,,"10.1899.28, Sp. 433-436"
10157,2103,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0228.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0228,,"10.1899.28, Sp. 439-440"
10158,2103,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0228.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0228,,"10.1899.28, Sp. 440"
10176,2104,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0230.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0230,,"10.1899.28, Sp. 444-445"
10177,2105,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0232.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0232,,"10.1899.28, Sp. 448"
10153,2106,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0242.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0242,,"10.1899.30, Sp. 468-470"
10829,2107,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0270.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0270,,"10.1899.33, Sp. 523"
10154,2108,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0036.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0036,,"10.1899.4, Sp. 55-56"
10155,2109,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0036.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0036,,"10.1899.4, Sp. 56"
10856,2110,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0037.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0037,,"10.1899.4, Sp. 57-58"
10855,2111,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0052.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0052,,"10.1899.6, Sp. 87-88"
10160,2112,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0060.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0060,,"10.1899.7, Sp. 104"
10854,2113,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0061.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0061,,"10.1899.7, Sp. 105-106"
10173,2114,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0062.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0062,,"10.1899.7, Sp. 108"
10174,2114,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0062.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0062,,"10.1899.7, Sp. 108"
10145,2115,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0065.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0065,,"10.1899.8, Sp. 112-116"
10161,2116,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0068.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0068,,"10.1899.8, Sp. 119-120"
10146,2117,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0073.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0073,,"10.1899.9, Sp. 128-136"
10162,2118,1439.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kunstchronik1899/canvas/0078.json,https://digi.ub.uni-heidelberg.de/diglit/kunstchronik1899/0078,,"10.1899.9, Sp. 139-140"
10522,2119,1373.0,,,,"10.1904.5, S. 65-67"
10523,2120,1373.0,,,,"10.1905.17, S. 258-260; 10.1905.19, S. 294-295; 10.1905.20, S. 307-308"
10524,2121,1373.0,,,,"10.1905.22, S. 339-342; 10.1905.24, S. 371-372"
10648,2122,1613.0,,,,"10.1906.Bd.I.5, S. 444"
10667,2123,1613.0,,,,"10.1906.Bd.I.5, S. 447"
12836,2124,1344.0,,,,"10.1908.11, Bd. 2, S. 733-738"
12835,2125,1344.0,,,,"10.1908.12, Bd. 2, S. 875-884"
12837,2126,1344.0,,,,"10.1908.8, Bd. 2, S. 286-290"
12838,2127,1344.0,,,,"10.1908.9, Bd. 2, S. 431-443"
12543,2128,1352.0,,x,,"10.1910, S. 107-108"
11288,2129,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1912/canvas/0495.json,https://digi.ub.uni-heidelberg.de/diglit/kk1912/0495,,"10.1911/1912.10, S. 477-488"
11289,2130,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1912/canvas/0533.json,https://digi.ub.uni-heidelberg.de/diglit/kk1912/0533,,"10.1911/1912.10, S. 515-516"
11286,2131,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1912/canvas/0121.json,https://digi.ub.uni-heidelberg.de/diglit/kk1912/0121,,"10.1911/1912.2, S. 105-107"
11285,2132,1438.0,https://digi.ub.uni-heidelberg.de/diglit/iiif/kk1912/canvas/0114.json,https://digi.ub.uni-heidelberg.de/diglit/kk1912/0114,,"10.1911/1912.2, S. 98-104"
